name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2015-12-01,0.7,-3.8,-1,-3,-8.6,-5.2,-2.4,90.4,5.256,100,45.83,"rain,snow",0,19.4,61.4,25.1,305.9,1033.5,86,18.9,73,6.3,3,,2015-12-01T07:44:26,2015-12-01T16:34:30,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-02,3.9,-0.6,1,3.8,-4.4,-1.4,-8.3,54,0,0,0,,0,19.4,21.9,12.8,241.8,1032.3,20.9,22.4,90.6,7.7,4,,2015-12-02T07:45:38,2015-12-02T16:34:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-03,6,-0.3,1.9,5.7,-3.7,-0.1,-16.3,25.1,0,0,0,,0,19,23.3,12.1,229.7,1032.5,21.5,21.1,88.5,7.7,4,,2015-12-03T07:46:49,2015-12-03T16:33:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-04,4.8,-0.6,1.6,2.5,-4.6,-0.8,-11.6,39.2,0,0,0,"rain,snow",0.1,18.2,31.2,17.9,343.7,1034.8,65.2,17.7,80,6.8,4,,2015-12-04T07:47:58,2015-12-04T16:33:20,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-05,4,-1.8,0.3,1.8,-4.8,-1.9,-6.3,61.9,0,0,0,"rain,snow",0.1,18.2,23.5,14.1,188.2,1034.8,28.7,17.5,84.2,7.3,4,,2015-12-05T07:49:06,2015-12-05T16:33:02,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-06,4.7,-2.3,0.4,3.8,-4.9,-1.5,-5.5,65.1,0,0,0,,0,18,24.8,13.8,192.4,1033.9,7.9,23.1,83.2,7.2,4,,2015-12-06T07:50:12,2015-12-06T16:32:47,0.84,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-07,3.2,-2.9,-0.8,1.6,-4.9,-2.5,-5.6,70.6,0,0,0,,0,17.5,21.1,14.3,177.9,1035.8,11,21,83.4,7.2,4,,2015-12-07T07:51:16,2015-12-07T16:32:35,0.87,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-08,3.9,-3.3,-0.5,1.4,-6.1,-2.9,-6.3,66.1,0,0,0,"rain,snow",0.1,17,28.3,12,243.5,1034.2,51.4,15,55.2,4.7,3,,2015-12-08T07:52:18,2015-12-08T16:32:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2015-12-09,-0.6,-5.6,-2.5,-1.9,-12.8,-6.4,-3.7,91.8,2.536,100,33.33,"rain,snow",1.3,17.5,49.9,23.4,351.7,1038.1,61.6,11.1,57.2,5,3,,2015-12-09T07:53:19,2015-12-09T16:32:19,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-10,-0.1,-7.3,-4,-2,-11.8,-7.5,-16.4,39.1,0,0,0,snow,0.7,18.8,25,13,221.4,1039,10.5,21.1,87.3,7.7,4,,2015-12-10T07:54:17,2015-12-10T16:32:15,0.97,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-11,3.6,-2.9,-0.9,-0.7,-7,-3.6,-16.6,29.9,0,0,0,,0,19,27.3,20.1,279.4,1034,60,17.8,81.6,7.1,4,,2015-12-11T07:55:14,2015-12-11T16:32:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-12,3.3,-4.4,-1.6,1,-8.1,-4.3,-14.9,36.3,0,0,0,,0,18.9,36.9,9.7,219.3,1031,52.6,12.5,82.8,7.1,4,,2015-12-12T07:56:08,2015-12-12T16:32:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-13,2.3,-2.9,-0.9,2.3,-6.2,-2.4,-16,30.9,0,0,0,,0,18.5,31.9,9.9,314.3,1026.3,58,15.6,66.5,5.7,3,,2015-12-13T07:57:01,2015-12-13T16:32:21,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-14,1.7,-3.1,-1.6,1.7,-6.4,-2.7,-13.8,39.4,0,0,0,,0,18.3,21.2,9.9,206.1,1026.4,22.2,22.3,73.2,6.2,3,,2015-12-14T07:57:51,2015-12-14T16:32:28,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-15,2.3,-4.9,-1.6,1.7,-9.9,-3.9,-8,62.5,0,0,0,"rain,snow",0.3,17.8,33.7,12.6,316.2,1029.3,64.2,21.9,64.1,5.5,3,,2015-12-15T07:58:39,2015-12-15T16:32:39,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2015-12-16,1.3,-2.8,-0.1,1.3,-6.6,-2.1,-1.9,88.3,5.239,100,58.33,"rain,snow",1.7,18.6,33.5,10.9,263.6,1032.1,94,12,55.1,4.8,3,,2015-12-16T07:59:24,2015-12-16T16:32:52,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-17,3.6,-0.5,1.2,3.6,-3.3,-1.2,-0.9,87,2.957,100,41.67,"rain,snow",0.9,20.4,38.2,12.6,236.7,1031.2,43.7,19.3,69,5.9,3,,2015-12-17T08:00:07,2015-12-17T16:33:08,0.21,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-18,4.9,-1.3,1.1,3.9,-4.1,-0.8,-3.6,71.4,0,0,0,,0,20.5,26.7,10,270.7,1028.9,75.3,18.5,64.1,5.5,3,,2015-12-18T08:00:48,2015-12-18T16:33:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-19,6.1,-0.4,2.2,5.8,-1.9,0.9,-2.2,73.1,0,0,0,,0,20.5,21.5,12.2,205.5,1026.8,25.9,18.6,76.2,6.5,3,,2015-12-19T08:01:27,2015-12-19T16:33:48,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2015-12-20,6.8,0.7,2.8,5.3,-2.7,0.2,-4.6,58.7,0,0,0,,0,20.4,35.4,14.2,201.6,1025.3,8.3,23.3,77.6,6.7,4,,2015-12-20T08:02:03,2015-12-20T16:34:12,0.32,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-21,3.3,-2.8,0.4,1.9,-4.8,-2,-4,72.9,0,0,0,,0,19.9,36,13.8,242.9,1030.5,49.5,18.4,47.1,4.1,2,,2015-12-21T08:02:36,2015-12-21T16:34:39,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2015-12-22,6.9,-1.7,1.8,5.1,-4.9,-0.4,-8.9,45.6,0,0,0,,0,19.7,23.4,11.1,200.9,1034.1,64.7,17.4,67.3,5.7,3,,2015-12-22T08:03:07,2015-12-22T16:35:09,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-23,4,-3.2,1,2.9,-5.1,-1.3,-7.4,54.9,0,0,0,,0,19.1,30.6,15.6,84.2,1033.3,9.2,18.9,78.9,6.7,4,,2015-12-23T08:03:35,2015-12-23T16:35:41,0.43,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2015-12-24,4,-3.3,-0.7,2.5,-8.2,-3.6,-6.9,63.2,0,0,0,,0,18.6,21.6,13.6,199.9,1030.5,35.4,20.4,71.7,6,4,,2015-12-24T08:04:01,2015-12-24T16:36:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-25,4.4,-2.5,0.3,4.2,-5.2,-0.5,-8.2,53.6,0,0,0,,0,18.1,13.9,8.8,217.1,1035.5,39,22.3,79.1,6.7,4,,2015-12-25T08:04:24,2015-12-25T16:36:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-26,6.3,-0.4,1.9,4.5,-3.1,-0.2,-8.9,45.1,0,0,0,,0,17.9,26.6,10.8,194.7,1034.9,13.5,21.9,81.6,6.9,4,,2015-12-26T08:04:44,2015-12-26T16:37:33,0.53,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-27,5.7,-0.3,1.7,5.4,-2.6,0.1,-13,32.9,0,0,0,,0,17.4,18.8,11.4,219.4,1034.8,24.8,24.4,81.7,7,4,,2015-12-27T08:05:01,2015-12-27T16:38:16,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-28,7.1,-0.4,2.2,5.3,-4.1,0.1,-12.2,33.6,0,0,0,,0,17.3,26.7,11.8,189.5,1031.5,17.7,20.9,81.2,7,4,,2015-12-28T08:05:16,2015-12-28T16:39:01,0.6,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-29,5.1,-3.9,0.5,4,-7.3,-2.1,-11.3,44,0,0,0,,0,16.9,41.9,23.8,353.8,1030.3,24.5,13.9,82.7,7.1,4,,2015-12-29T08:05:28,2015-12-29T16:39:48,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-30,2.9,-3.7,-1.5,0.6,-8.5,-5,-11,49.7,0,0,0,,0,16.5,32.3,13.5,196.9,1028.7,18.1,17.5,78.3,6.6,4,,2015-12-30T08:05:37,2015-12-30T16:40:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2015-12-31,-0.2,-2.3,-1.6,-1.6,-6.9,-4,-8.5,63.9,0.644,100,20.83,"rain,snow",0.9,16.8,37.6,14.5,247.1,1026.7,76.1,18.1,28.2,2.4,1,,2015-12-31T08:05:44,2015-12-31T16:41:30,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-01,-0.6,-4.3,-2.5,-2.5,-9.6,-5.8,-5.3,82.1,0.596,100,8.33,"rain,snow",0.5,17.8,26.2,14.3,196.5,1026,61.4,18.5,77.6,6.7,4,,2016-01-01T08:05:47,2016-01-01T16:42:24,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-02,0.3,-3.6,-2.1,-1.2,-9.5,-6.1,-5.2,80.1,6.014,100,50,"rain,snow",2.9,18.8,38.2,25.6,295.4,1015.8,89.1,12.4,25.2,2.2,2,,2016-01-02T08:05:48,2016-01-02T16:43:20,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-03,-3.1,-5.4,-4.5,-4.3,-11.3,-9.4,-7.1,82.5,3.166,100,37.5,snow,3.3,22.9,48.7,23,13.2,1009.8,77.8,14.5,75.5,6.4,4,,2016-01-03T08:05:46,2016-01-03T16:44:19,0.79,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-04,-2.9,-7.3,-4.7,-6.5,-10.7,-8.8,-6.3,88.8,1.407,100,58.33,snow,3,25.2,37,21.4,229.7,997.7,63.5,14.5,51.4,4.5,3,,2016-01-04T08:05:42,2016-01-04T16:45:20,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-05,-3.1,-8.7,-6.3,-5.5,-13.7,-9.5,-9.3,79.3,0.322,100,12.5,snow,2.9,28.7,27.7,17.2,223.6,1000.5,50.2,14.4,64,5.6,3,,2016-01-05T08:05:34,2016-01-05T16:46:22,0.85,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-06,-4,-9.2,-6.9,-5.9,-11.8,-9,-10.2,77.7,0,0,0,snow,1.9,31,21.5,10.5,316.1,1003.8,53.7,20,80.2,7,4,,2016-01-06T08:05:24,2016-01-06T16:47:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2016-01-07,-3.1,-8.1,-5.5,-7.7,-13.5,-10.3,-7.8,84.2,6.057,100,37.5,snow,3.3,33.3,51,24.3,212.6,1004.8,70.3,14.1,28.4,2.4,2,,2016-01-07T08:05:11,2016-01-07T16:48:33,0.92,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-08,-0.9,-5.8,-3.3,-4,-9.1,-6.5,-5.4,85.6,0,0,0,"rain,snow",1.7,36.4,37.1,14.6,193.2,1008.9,85.1,13.3,66.5,5.8,3,,2016-01-08T08:04:55,2016-01-08T16:49:41,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-09,0.2,-1.6,-1,-1.2,-6.6,-4.1,-2.1,92.2,4.377,100,33.33,"rain,snow",2.9,37.8,40,19.4,300.5,1006.3,91,10.8,44.4,3.7,2,,2016-01-09T08:04:37,2016-01-09T16:50:51,0.98,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-10,-0.7,-4.4,-2,-3.9,-8.6,-5.8,-3.9,86.7,0.073,100,8.33,"rain,snow",2.4,39.8,37.8,22.2,161.3,1002.2,77.8,11.8,50.9,4.4,3,,2016-01-10T08:04:15,2016-01-10T16:52:03,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-11,0.3,-4.2,-1.9,-4,-9.4,-6.3,-3,92.3,6.467,100,54.17,"rain,snow",1.6,40.2,66.7,24.5,2.2,996.3,83.6,11.7,38.6,3.3,2,,2016-01-11T08:03:52,2016-01-11T16:53:16,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2016-01-12,-4.5,-6.7,-5.4,-5,-11.5,-9.3,-6.3,93.5,12.862,100,87.5,snow,10.8,46.7,40.2,15.1,209.3,1005.5,80.1,9.7,50.6,4.4,2,,2016-01-12T08:03:25,2016-01-12T16:54:31,0.09,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-13,-6.9,-11.2,-8.2,-8.1,-15.9,-12,-9.5,90.7,9.478,100,70.83,snow,4.7,54.8,51.5,24.4,327.9,1019.5,66.7,11.4,76.3,6.8,4,,2016-01-13T08:02:56,2016-01-13T16:55:47,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-14,-5.4,-13,-9.2,-10.1,-18.4,-13.8,-13.9,70,0.119,100,12.5,snow,1.3,57.5,34,15.1,208.1,1016.2,76,20,51.5,4.3,2,,2016-01-14T08:02:24,2016-01-14T16:57:04,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-15,-7.6,-12.2,-10,-11.8,-19.4,-15.3,-12.3,83.6,4.306,100,70.83,snow,2.6,58.7,44.6,20.7,334.4,1015.6,68.8,10.6,86.5,7.4,4,,2016-01-15T08:01:49,2016-01-15T16:58:23,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-16,-9.6,-11.5,-10.5,-16.9,-20.1,-18.2,-12.1,87.9,6.343,100,95.83,snow,4.8,62.8,74.5,29.7,353,1022.2,61.7,3.9,82.5,7.1,4,,2016-01-16T08:01:12,2016-01-16T16:59:43,0.23,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-17,-11.2,-15.7,-12.4,-15.6,-22.3,-20.2,-14.1,87.4,12.15,100,100,snow,2,66.9,51.5,31.8,10.6,1024,77.7,3.4,59.1,5.1,3,,2016-01-17T08:00:33,2016-01-17T17:01:04,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-18,-8.8,-18.9,-14.2,-12.4,-24.8,-19.1,-24.8,42.9,0.03,100,8.33,snow,0,66.6,32.3,10.9,227.4,1023.3,44,49.1,98.4,8.5,4,,2016-01-18T07:59:51,2016-01-18T17:02:27,0.3,"Snow, Partially cloudy",Becoming cloudy in the afternoon with afternoon snow.,snow,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-19,-6.3,-14.3,-9.9,-7.5,-20,-13.8,-13.9,73.7,0.069,100,25,snow,2.7,66.3,37.2,13.7,313.2,1018.4,69.2,23.9,90.1,7.8,4,,2016-01-19T07:59:06,2016-01-19T17:03:50,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-20,-5,-8.2,-6.6,-6.8,-12.9,-10.9,-7.9,90.9,1.195,100,66.67,snow,1.6,68.9,47.3,17.7,321.5,1019.5,61.2,1,89.1,7.5,4,,2016-01-20T07:58:19,2016-01-20T17:05:15,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-21,-6.6,-10.3,-8.4,-10.1,-15.5,-12.6,-13.8,67,0,0,0,,0,67.5,38.4,11,294.8,1025.7,14.5,46.4,105.9,9.3,5,,2016-01-21T07:57:30,2016-01-21T17:06:40,0.41,Clear,Clear conditions throughout the day.,clear-day,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-22,-2.4,-10.4,-7.1,-5.8,-15,-11.5,-17.5,44,0.014,100,8.33,snow,0,67,35.2,13.2,333.6,1031.9,4.6,68.6,104.7,9,4,,2016-01-22T07:56:38,2016-01-22T17:08:06,0.44,Snow,Clear conditions throughout the day with snow in the morning and afternoon.,snow,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-23,-2,-7.6,-4.5,-5.3,-13.2,-9.4,-7.8,78.7,2.148,100,50,snow,0.5,67.1,65.3,30.9,347.7,1036.9,56.2,22.7,95.3,8.1,4,,2016-01-23T07:55:44,2016-01-23T17:09:33,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-24,1.4,-7.4,-3.3,-0.8,-12.5,-7,-13.6,47.1,0,0,0,snow,0.3,67.6,37.9,14.1,341.7,1038.5,58.2,62,62.7,5.3,3,,2016-01-24T07:54:48,2016-01-24T17:11:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2016-01-25,4.6,-1.5,1.3,4.6,-4.5,0.1,-1.8,79.9,0.002,100,4.17,rain,0,67.3,31.8,9.1,322.7,1033.8,30,23.8,98.7,8.5,4,,2016-01-25T07:53:49,2016-01-25T17:12:29,0.54,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"06785099999,06780099999,06786099999,06790099999,06784099999,06793099999"
