name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2009-12-08,-0.2,-6.3,-3.7,-2.5,-14,-9.7,-5.6,87,8.04,100,29.17,"rain,snow",5.1,56.2,64.1,39.4,354.4,,91.1,15.2,,,,,2009-12-08T07:52:48,2009-12-08T16:32:21,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-09,-4.2,-7,-6.1,-8.1,-13.6,-11.4,-9.6,77.5,1.665,100,20.83,snow,2.3,60.7,51.3,23.3,325.9,,41.5,19.1,,,,,2009-12-09T07:53:48,2009-12-09T16:32:16,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-10,0.5,-7.1,-3.4,-0.2,-12.1,-7.9,-6.3,81.1,1.14,100,12.5,"rain,snow",6.3,62.4,63,28.8,345.3,,63.1,18.5,,,,,2009-12-10T07:54:45,2009-12-10T16:32:13,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-11,-4.2,-6.9,-5.6,-9.3,-13,-11.8,-6.9,91.4,5.492,100,29.17,snow,10.1,71.7,63.1,26.2,358.1,,90.8,9.6,,,,,2009-12-11T07:55:41,2009-12-11T16:32:14,0.82,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-12,-6.7,-9.9,-8,-8.2,-14.3,-12,-11,80.4,0,0,0,snow,6,80.4,36,16.1,35.2,,94.5,9.8,,,,,2009-12-12T07:56:34,2009-12-12T16:32:17,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-13,-8.1,-12.4,-10.4,-9.2,-18.1,-12.8,-12.3,86.7,0,0,0,snow,1.7,83.7,18.8,10,172.7,,89.7,7.6,,,,,2009-12-13T07:57:26,2009-12-13T16:32:23,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-14,-8.6,-13.3,-11.5,-11.1,-18.3,-14.7,-15.4,73,0,0,0,snow,0.2,84.1,20.1,9.5,189.1,,39.7,19,,,,,2009-12-14T07:58:15,2009-12-14T16:32:32,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-15,-9.1,-15.1,-12.7,-12.6,-19.5,-15.5,-18.9,60.3,0,0,0,snow,0.2,83.5,25.4,16.5,359.6,,70,14.4,,,,,2009-12-15T07:59:02,2009-12-15T16:32:43,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-16,-13.2,-17.7,-15.7,-13.2,-24.8,-19.1,-20.1,69.6,0,0,0,snow,0.1,83.3,25.4,12.3,228,,58.8,14.5,,,,,2009-12-16T07:59:46,2009-12-16T16:32:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-17,-13.9,-18.3,-16.5,-15.3,-26.9,-21.3,-20.8,70.4,0,0,0,,0,82.2,26.2,18.1,271,,75.7,17,,,,,2009-12-17T08:00:29,2009-12-17T16:33:15,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-18,-12.1,-19.8,-16.1,-13,-29.2,-22.1,-20.8,67,0,0,0,snow,1.1,82.5,33.9,19.1,266,,40.9,16.9,,,,,2009-12-18T08:01:08,2009-12-18T16:33:35,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-19,-15,-18.7,-16.6,-19.6,-29.1,-24.8,-19.9,76.2,0,0,0,snow,3.9,84.8,40.1,21.3,3,,91.4,8.8,,,,,2009-12-19T08:01:46,2009-12-19T16:33:58,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-20,-11.2,-19.6,-15.7,-15.3,-29.2,-22.2,-21.6,62.5,0,0,0,snow,5.1,89.8,45.6,19.9,230.4,,61.7,18.3,,,,,2009-12-20T08:02:20,2009-12-20T16:34:23,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-21,-3.1,-11,-7.6,-9.9,-18.3,-14.4,-12.4,68.9,0,0,0,snow,1.9,93,56,30.6,203.9,,92.3,17.5,,,,,2009-12-21T08:02:53,2009-12-21T16:34:51,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-22,1.1,-3.7,-1.3,-3.5,-10.4,-6.6,-5.3,74.4,0.969,100,16.67,"rain,snow",2.9,91.4,56,26.4,190.3,,89.9,17,,,,,2009-12-22T08:03:22,2009-12-22T16:35:22,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-23,-0.5,-3.7,-2.1,-1.5,-10.5,-6.5,-3.9,87.3,8.796,100,41.67,"rain,snow",2.9,94.8,42.9,23.7,298.3,,99.5,13.8,,,,,2009-12-23T08:03:49,2009-12-23T16:35:56,0.23,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-24,3.3,-1.4,0.6,-0.7,-6.9,-4,-1,89.3,3.063,100,50,"rain,snow",13.6,100.8,54.9,28.5,223.8,,94,14.3,,,,,2009-12-24T08:04:14,2009-12-24T16:36:32,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-25,1.8,-9.8,-2.9,0.2,-14.5,-8.1,-4.4,89.7,15.478,100,62.5,"rain,snow",9.2,116.5,62,40.7,24.1,,90,11.8,,,,,2009-12-25T08:04:35,2009-12-25T16:37:11,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-26,-6.7,-12.1,-9.2,-8,-17.6,-14.2,-17,54.1,0,0,0,snow,0.9,119.6,55.1,15.6,224.9,,46.7,27.2,,,,,2009-12-26T08:04:54,2009-12-26T16:37:52,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-27,-6.8,-10.5,-9.1,-9.3,-16.7,-13.7,-14,68.4,0,0,0,snow,0.8,120,25.6,12.8,321.3,,71.8,23,,,,,2009-12-27T08:05:10,2009-12-27T16:38:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-28,-5.9,-11.4,-8.5,-6.5,-15.7,-11.8,-12.5,74.3,0,0,0,snow,1.1,121.1,28.4,9.3,222.8,,65,22.3,,,,,2009-12-28T08:05:24,2009-12-28T16:39:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-29,0.3,-5.7,-2.4,-1.9,-8.7,-5.3,-4.4,86.2,0.288,100,8.33,"rain,snow",6.4,123.9,24.7,10.8,218.1,,75.8,20,,,,,2009-12-29T08:05:35,2009-12-29T16:40:10,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-30,0.5,-3.2,-1.4,-1.9,-6.5,-4.4,-3.6,85.1,4.121,100,16.67,"rain,snow",5.7,131.8,33,14.5,191.4,,62.9,19.1,,,,,2009-12-30T08:05:43,2009-12-30T16:41:01,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2009-12-31,-1.9,-5.4,-3.4,-1.9,-7.8,-5,-5.8,83.8,4.384,100,33.33,"rain,snow",1.9,135.1,30.2,9.7,214.8,,75.6,14,,,,,2009-12-31T08:05:48,2009-12-31T16:41:54,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-01,-3.8,-7.7,-5.6,-4.1,-13.2,-8.1,-9.6,74.2,5.796,100,20.83,snow,4.1,137.2,48.6,28.7,1.6,994.6,82.6,19,58.2,5,3,,2010-01-01T08:05:50,2010-01-01T16:42:49,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-02,-5.7,-16.1,-11.4,-12.7,-23.8,-19.5,-14.4,79.4,0.108,100,4.17,snow,6.5,143,50.8,29.5,15.2,1015.4,60.5,16.9,66.3,5.7,3,,2010-01-02T08:05:50,2010-01-02T16:43:47,0.56,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-03,-11.6,-18.2,-15.4,-14.4,-25.4,-19.8,-26.3,39.4,0,0,0,snow,2.5,148.2,46.8,11.6,253.8,1024.5,49.7,30.8,83.3,7.2,4,,2010-01-03T08:05:47,2010-01-03T16:44:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-04,-8,-15.3,-11,-8.8,-20.5,-14.7,-18.1,58.1,0,0,0,,0,148.6,20.9,13.2,264.6,1016.4,58.3,22.2,57.5,4.9,3,,2010-01-04T08:05:41,2010-01-04T16:45:48,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-05,-5.7,-11.5,-9,-5.7,-13.4,-9.8,-13.8,68.6,0,0,0,,0,148.3,22.8,8.9,277.3,1007.1,72.2,22.6,66,5.7,3,,2010-01-05T08:05:32,2010-01-05T16:46:51,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-06,-6.6,-12,-9.9,-9.6,-16.4,-13,-13.8,73.7,0,0,0,snow,0.5,148,22.7,11.7,1.5,1003.7,50.1,14,84.7,7.4,4,,2010-01-06T08:05:20,2010-01-06T16:47:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-07,-8.3,-13.3,-10.7,-10.8,-18.9,-14.7,-14.6,74.3,0.017,100,12.5,snow,0.3,148.3,29.1,11.5,157.8,1009.7,72.6,16.6,73.7,6.4,4,,2010-01-07T08:05:06,2010-01-07T16:49:04,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999,remote"
"Davos, Graubünden, Schweiz",2010-01-08,-3.7,-10.3,-7.6,-8.3,-14.2,-11.7,-9.4,86.8,0.124,100,58.33,snow,0.3,147.5,30.2,18.2,86.4,1007.6,94.1,4.7,42.8,3.7,2,,2010-01-08T08:04:49,2010-01-08T16:50:13,0.76,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-09,-7.2,-10.3,-8.9,-9.4,-15.8,-13.6,-10.7,86.9,0.188,100,12.5,snow,0.2,147.8,28.5,18.2,58.5,1005.4,95,3.4,51.6,4.4,3,,2010-01-09T08:04:29,2010-01-09T16:51:24,0.8,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-10,-7.8,-11.6,-10.3,-9,-16,-13,-12.5,84,0,0,0,,0,147.8,30.5,17.6,273.1,1012.8,63.7,6.5,71.1,6.1,3,,2010-01-10T08:04:07,2010-01-10T16:52:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-11,-5.6,-11.7,-9.1,-7.1,-16.8,-12.7,-12.4,77.5,0,0,0,snow,2.1,148.3,29,18.6,318.7,1018,55,11.9,71.8,6.3,3,,2010-01-11T08:03:42,2010-01-11T16:53:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-12,-4.3,-10.6,-7.7,-6.5,-17.5,-11.6,-10.2,82.6,0.182,100,4.17,snow,1.3,150.5,27.6,15.1,221.9,1015.1,49.6,12.7,76.9,6.7,4,,2010-01-12T08:03:14,2010-01-12T16:55:05,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-13,-4.1,-10.9,-7.2,-4.8,-16.9,-10.2,-10.8,76.1,0,0,0,,0,149.7,29.4,13.7,208.5,1009.2,95.9,13.9,38.6,3.2,2,,2010-01-13T08:02:43,2010-01-13T16:56:22,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-14,-3.4,-8.3,-6.4,-4.6,-13.6,-10.7,-10.9,72,0,0,0,,0,147.5,30.8,18.7,202.7,1008.7,61.6,20,81.9,7.1,4,,2010-01-14T08:02:10,2010-01-14T16:57:40,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06798099999,06786099999,06780099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-15,-3.2,-9.7,-7.2,-5.5,-13.6,-10.1,-15.5,52.3,0,0,0,,0,144.3,30.8,15.8,15.7,1021.8,56.4,21.6,91.3,7.9,4,,2010-01-15T08:01:35,2010-01-15T16:59:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-16,-0.1,-9.4,-5.1,-2.6,-10.7,-7.3,-19.3,33.5,0,0,0,,0,142.8,32.2,15.7,227.8,1022.7,39.3,23.6,94.9,8.3,4,,2010-01-16T08:00:56,2010-01-16T17:00:20,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-17,-3,-6.3,-4.6,-4.4,-13.3,-9.4,-7.7,79.5,0.111,100,8.33,snow,0.3,142.8,49.9,28.1,346.8,1021,55.4,19.2,78.9,6.9,4,,2010-01-17T08:00:16,2010-01-17T17:01:42,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-18,-5.2,-10.6,-7.4,-8.4,-15.5,-11.7,-11.9,71.3,0,0,0,snow,0.2,142.8,54.7,19.6,348.9,1028.4,30.3,24.3,92.7,8.1,4,,2010-01-18T07:59:32,2010-01-18T17:03:05,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-19,-3.1,-10.9,-7.8,-3.1,-16.1,-11,-18.4,43.2,0,0,0,,0,141.5,27.5,10.8,330.5,1024.5,3.6,27.6,99.9,8.6,4,,2010-01-19T07:58:47,2010-01-19T17:04:29,0.14,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-20,-3.1,-10.5,-7.7,-5.8,-15,-10.8,-17.6,45.7,0,0,0,snow,2,141,26.2,12.2,335.5,1018.1,34.6,24.6,102.2,8.8,4,,2010-01-20T07:57:59,2010-01-20T17:05:53,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-21,-5.5,-8.7,-6.6,-8.7,-13.9,-12,-8.5,87,1.609,100,25,snow,1.2,142.6,47.7,24.8,337.8,1023.1,54.2,11,91.2,7.8,4,,2010-01-21T07:57:08,2010-01-21T17:07:19,0.21,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-22,-5,-12.4,-9,-7.6,-16.9,-12.2,-19.9,44.4,0,0,0,,0,140,24.3,10.4,23.2,1025.9,12.4,26.6,107,9.3,5,,2010-01-22T07:56:15,2010-01-22T17:08:46,0.24,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-23,0,-9.4,-5.6,0,-13.5,-7.2,-25.2,20.5,0,0,0,,0,135.8,16.6,7.9,23.5,1025.4,18.7,31.5,109.4,9.4,5,,2010-01-23T07:55:20,2010-01-23T17:10:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-24,-0.8,-8.4,-5.3,-3.2,-13.1,-7.8,-21.8,26.8,0,0,0,,0,130.7,23.2,15.1,349.8,1024.9,86.7,27.1,88,7.6,4,,2010-01-24T07:54:23,2010-01-24T17:11:41,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-25,-3.5,-9.7,-7.1,-5.3,-10.9,-8,-16.5,48.7,0,0,0,,0,129.6,25,9.8,45.5,1026.8,86.2,19.4,76,6.4,3,,2010-01-25T07:53:23,2010-01-25T17:13:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-26,-8.5,-12.9,-10.3,-10,-18.3,-15,-12.5,84.9,0.002,100,4.17,snow,1.2,130,27.8,18.9,11.4,1029.9,60.6,11.9,72,6.2,3,,2010-01-26T07:52:21,2010-01-26T17:14:39,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-27,-6.7,-14.2,-10.9,-10,-18.6,-15.2,-18.9,52.9,0,0,0,snow,3.1,132.3,36,21.3,335.9,1028.7,53.6,34.4,93.9,8.2,4,,2010-01-27T07:51:18,2010-01-27T17:16:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-28,-8.6,-10.9,-9.3,-9.2,-19.6,-15.5,-11.2,87,3.923,100,29.17,snow,4.6,136.2,56.8,28.1,356.7,1013.2,84.1,1.6,99.4,8.5,4,,2010-01-28T07:50:12,2010-01-28T17:17:38,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-29,-6,-12.7,-9.5,-11.3,-19.3,-14.8,-12.3,80.5,0,0,0,snow,5.9,141.4,56.9,22,206.4,999.1,95.5,8.8,72.6,6.3,3,,2010-01-29T07:49:03,2010-01-29T17:19:09,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-30,-8.9,-17.1,-11.6,-13.3,-22.8,-18.2,-14,83,0.312,100,8.33,snow,5.7,147.6,50.9,26.3,4.8,989.5,83.6,5.3,94.4,8.2,4,,2010-01-30T07:47:53,2010-01-30T17:20:40,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-01-31,-13.5,-17.8,-15.9,-16.1,-24.8,-21.8,-20,71.5,0,0,0,snow,2,151.4,45.8,17,4,,69.7,9.4,109.6,9.4,5,,2010-01-31T07:46:41,2010-01-31T17:22:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-02-01,-11.6,-18.8,-15.1,-15.2,-26.5,-20.6,-22.8,54.6,0.685,100,16.67,snow,3.6,151.8,56.5,25.7,332.2,1018.9,54.8,20.1,116.1,10.1,5,,2010-02-01T07:45:27,2010-02-01T17:23:42,0.57,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999"
"Davos, Graubünden, Schweiz",2010-02-02,-6.5,-20.7,-12,-10,-27.2,-16.4,-16.9,69.7,0.894,100,8.33,snow,3.4,156.6,57,11.6,260.6,1022.6,75.3,12.7,111.7,9.7,5,,2010-02-02T07:44:12,2010-02-02T17:25:14,0.61,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,06787099999,remote"
