name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",1998-12-03,-3.7,-8.1,-5.4,-3.9,-8.1,-6,-7.7,83.8,0,0,0,,,11.5,,7.2,22.2,1023.3,62.9,11.5,,,,,1998-12-03T07:47:00,1998-12-03T16:33:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-04,-4.4,-7.6,-6.6,-6.4,-11.6,-8.5,-9.4,80.9,0.011,100,4.17,snow,,8.2,,11.7,11.4,1011.3,57.2,11.6,,,,,1998-12-04T07:48:09,1998-12-04T16:33:19,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-05,-4.9,-8.1,-6.7,-4.9,-10.7,-8.5,-10.6,74.3,1.392,100,8.33,snow,,12.5,,8.3,339.5,1013.8,87.7,7.3,,,,,1998-12-05T07:49:17,1998-12-05T16:33:02,0.56,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-06,-5.9,-7.9,-6.9,-5.9,-13.5,-10.2,-10.2,77.9,1.526,100,8.33,snow,,10.7,,21,339.7,1019.7,96.6,5.5,,,,,1998-12-06T07:50:23,1998-12-06T16:32:47,0.59,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-07,-7,-9.4,-8,-9.3,-14.5,-11.8,-10.9,79.3,0.778,100,8.33,snow,,24.2,,11.9,8,1029,88.3,3.7,,,,,1998-12-07T07:51:27,1998-12-07T16:32:35,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-08,-7.1,-11.6,-9.4,-9,-16.5,-12.4,-13.1,75.2,0.153,100,4.17,snow,,12.2,,10.6,288.4,1035.7,40.8,19.9,,,,,1998-12-08T07:52:29,1998-12-08T16:32:26,0.66,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-09,-3.8,-13.2,-8.7,-5.6,-18.5,-12.7,-15.5,58.9,0,0,0,,,20.9,,16.6,326.3,1033.5,36.7,28.4,,,,,1998-12-09T07:53:29,1998-12-09T16:32:20,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-10,-0.4,-4.7,-2.8,-0.4,-5.2,-3.3,-5.3,82.6,0.099,100,8.33,"rain,snow",,19.9,,5.8,275.1,1026.3,84,11.2,,,,,1998-12-10T07:54:27,1998-12-10T16:32:17,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-11,0.1,-3.9,-1.9,-0.9,-6.4,-3.2,-4.6,82,0.353,100,8.33,"rain,snow",,17,,7.6,323.7,1021.8,88.8,11.4,,,,,1998-12-11T07:55:24,1998-12-11T16:32:16,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"11110099999,06990099999,06786099999,06792099999,11105099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-12,2,-3.6,-0.9,-0.9,-5.8,-2.5,-3.8,81.2,0.258,100,4.17,"rain,snow",,15.7,,10.1,280,1029.6,86.7,15.8,,,,,1998-12-12T07:56:18,1998-12-12T16:32:18,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-13,4.3,0.7,1.9,1.6,-1.9,-0.4,-1.7,77.8,2.276,100,8.33,"rain,snow",,13.5,,11.8,283.8,1033.7,81.4,17.4,,,,,1998-12-13T07:57:10,1998-12-13T16:32:23,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-14,4.6,0.2,1.7,2.5,-3.2,-0.8,-3,71.7,0.436,100,8.33,"rain,snow",,12.6,,12.9,312.4,1036.9,75.7,20.5,,,,,1998-12-14T07:58:00,1998-12-14T16:32:31,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-15,5.3,-1.3,1.2,3.8,-4.5,-1.2,-5,63.8,0,0,0,,,11.8,,8.9,328.2,1034.8,19.5,31.3,,,,,1998-12-15T07:58:48,1998-12-15T16:32:42,0.89,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-16,2.9,-2.6,-0.4,0.1,-4.1,-1.7,-5.3,70.7,0.063,100,4.17,rain,,11.5,,10.2,297.5,1036.2,24.8,22.9,,,,,1998-12-16T07:59:33,1998-12-16T16:32:55,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-17,3.3,-3.9,-0.7,1.7,-7.6,-3.3,-7.6,60.8,0,0,0,,,11.2,,10.8,186.1,1033.9,28.1,34.8,,,,,1998-12-17T08:00:16,1998-12-17T16:33:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-18,4.6,-2.3,0.2,4.6,-4.6,-0.9,-7,59.9,0,0,0,,,12.7,,8.8,268.4,1028.2,11.9,40.5,,,,,1998-12-18T08:00:57,1998-12-18T16:33:31,0,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,11101099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999,11112099999"
"Davos, Graubünden, Schweiz",1998-12-19,2.8,-2.7,-0.8,-0.5,-6,-3.5,-7,63.4,0,0,0,,,12,,15.5,312.9,1019.7,42.6,26.5,,,,,1998-12-19T08:01:35,1998-12-19T16:33:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-20,-1.3,-5.7,-3.4,-2.2,-8.2,-5.1,-6.9,77,0.032,100,4.17,snow,,12.7,,9.7,328.8,1009.9,75.9,15.7,,,,,1998-12-20T08:02:10,1998-12-20T16:34:17,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-21,-2.6,-8,-4.9,-7.2,-13.2,-10.3,-9.1,72.7,0.529,100,8.33,snow,,2,,22.3,22.2,1018.2,78.2,12.8,,,,,1998-12-21T08:02:44,1998-12-21T16:34:44,0.09,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-22,-4.4,-10.5,-7.6,-7.7,-15,-11.9,-13.4,64,0.011,100,4.17,snow,,12.2,,12.9,343.3,1030.5,50.9,19.9,,,,,1998-12-22T08:03:14,1998-12-22T16:35:14,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"11110099999,06990099999,06786099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-23,-1.4,-8.7,-5.9,-4,-14.1,-9.6,-14.5,52.1,0,0,0,,,12,,12.4,187.1,1028.9,8.3,35.7,,,,,1998-12-23T08:03:42,1998-12-23T16:35:47,0.16,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-24,-2.2,-7.9,-5.1,-3.8,-11.3,-7,-11.4,62.3,0,0,0,,,11.3,,7.7,248.6,1026.6,65.4,20.2,,,,,1998-12-24T08:04:07,1998-12-24T16:36:22,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-25,-1.7,-7.4,-5,-4.7,-9.9,-7.5,-10.8,65.5,0,0,0,,,16.3,,10.5,327.8,1032.5,44.5,23.7,,,,,1998-12-25T08:04:30,1998-12-25T16:37:00,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-26,1.6,-5.8,-1.9,1.6,-9.5,-4.8,-9.1,58,0.011,100,4.17,"rain,snow",,11.1,,12.2,250.6,1028.6,67.7,26.6,,,,,1998-12-26T08:04:50,1998-12-26T16:37:40,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-27,6.4,2,3.2,4.3,-2,0.4,-5,54.8,0,0,0,,,10.8,,16.1,237.8,1018.3,76.2,24.3,,,,,1998-12-27T08:05:07,1998-12-27T16:38:23,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-28,4.9,-2.2,1.2,3,-4.2,-1.2,-5.6,61.5,0,0,0,,,10.8,,9.6,210.2,1018.4,34.3,21.6,,,,,1998-12-28T08:05:21,1998-12-28T16:39:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-29,4.2,-3.8,-0.8,0.9,-7.8,-3.3,-7.4,61.9,0,0,0,,,10.4,,14.4,209.7,1020.3,9.9,27.6,,,,,1998-12-29T08:05:33,1998-12-29T16:39:56,0.37,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-30,2.9,-1.9,0.1,-0.5,-5.9,-3.4,-8.3,53.4,0,0,0,,,10.5,,14.4,335.4,1018.2,21.5,31.9,,,,,1998-12-30T08:05:42,1998-12-30T16:40:46,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1998-12-31,3.8,-1.9,0.5,-0.2,-7.4,-4.2,-7,57.4,0,0,0,,,10.4,,27,184.1,1016.8,65.2,22.8,,,,,1998-12-31T08:05:48,1998-12-31T16:41:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-01,4.5,-1.9,2,0.9,-4.9,-1.5,-4.3,63.5,0,0,0,,,13.1,,20.3,176.2,1014.7,76.9,22.9,,,,,1999-01-01T08:05:50,1999-01-01T16:42:32,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-02,3.7,-4.9,-0.2,0.4,-4.9,-2.4,-5.3,69.3,0,0,0,,,10.1,,14,279.1,1014.7,72.5,20.9,,,,,1999-01-02T08:05:51,1999-01-02T16:43:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-03,5.1,-1.7,1.2,5.1,-3,-0.3,-4.9,67.5,0,0,0,,,16.6,,18.7,279.2,1014.9,80.1,14.2,,,,,1999-01-03T08:05:49,1999-01-03T16:44:27,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,11308099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999,11112099999"
"Davos, Graubünden, Schweiz",1999-01-04,9.1,0.4,2.7,9.1,-2.5,0.8,0,82.5,0,0,0,,,11.6,,11.2,309.5,1023.6,79.4,18.4,,,,,1999-01-04T08:05:44,1999-01-04T16:45:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06792099999,16008099999,11105099999,16008399999,11302099999,06786099999,06794099999,11308099999,11310099999,06791099999,11112099999"
"Davos, Graubünden, Schweiz",1999-01-05,6,-0.2,1.7,4.7,-3.2,-0.3,-5.8,58.1,0,0,0,,,12,,9.5,279.2,1026.2,41.3,27.6,,,,,1999-01-05T08:05:36,1999-01-05T16:46:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-06,7.5,-0.4,2.6,7,-3.9,0.4,-7.5,48,0,0,0,,,11.9,,10.6,296.1,1024.1,10.7,40.2,,,,,1999-01-06T08:05:25,1999-01-06T16:47:36,0.64,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-07,5.7,-2.9,0.6,4.6,-7.1,-1.5,-9.5,47.5,0,0,0,,,9.9,,11.2,240.1,1017.2,17.2,24.8,,,,,1999-01-07T08:05:12,1999-01-07T16:48:43,0.67,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-08,2.3,-1.8,-0.1,0.7,-5.1,-2.4,-3.4,79,0,0,0,,,9.9,,9.4,250.9,1009.3,84.5,13.2,,,,,1999-01-08T08:04:56,1999-01-08T16:49:51,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-09,1.1,-4.1,-1.7,1.1,-5.5,-2.9,-7,71,0,0,0,,,15.2,,14.9,355.8,1008.5,73.9,13.8,,,,,1999-01-09T08:04:37,1999-01-09T16:51:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-10,,,,,,,,,,,0,,,,,0,,,,,,,,,1999-01-10T08:04:15,1999-01-10T16:52:13,0.77,,,,
"Davos, Graubünden, Schweiz",1999-01-11,-0.4,-2.9,-1.7,-5.3,-7.1,-5.9,-4,84.8,0,0,0,,,19,,17.4,82.9,1003.3,95.7,9.6,,,,,1999-01-11T08:03:51,1999-01-11T16:53:26,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"11110099999,06990099999,06786099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-12,-2.9,-6.9,-4.8,-2.9,-10.5,-8.3,-8.6,74.8,0,0,0,,,15.8,,17.3,300.8,1016.3,79.9,10.3,,,,,1999-01-12T08:03:24,1999-01-12T16:54:41,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-13,-1.9,-6.6,-5.1,-1.9,-11.5,-7.6,-8.8,75.8,0,0,0,,,19.2,,12,312.6,1013.2,83.7,9.4,,,,,1999-01-13T08:02:54,1999-01-13T16:55:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-14,-0.2,-7.9,-4.5,-2.2,-11.6,-6.6,-8.1,76.2,0,0,0,,,16.1,,13.6,233.5,1017.2,81.3,13.2,,,,,1999-01-14T08:02:22,1999-01-14T16:57:15,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,11308099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-15,7.1,-7.9,-1.5,7.1,-10.7,-3.5,-6.4,70.1,0,0,0,,,24,,11.4,252.3,1022.9,51.1,26.7,,,,,1999-01-15T08:01:47,1999-01-15T16:58:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06792099999,11105099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-16,10.1,-4.3,2.4,10.1,-8.7,-0.1,-5.7,57.4,0,0,0,,,29.2,,17.1,203,1018,60.9,29.8,,,,,1999-01-16T08:01:10,1999-01-16T16:59:54,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-17,9.1,-2.5,1.9,9.1,-7.4,-1.1,-6.6,54.6,0,0,0,,,24.4,,17.7,186.1,1018.3,23.7,32.1,,,,,1999-01-17T08:00:30,1999-01-17T17:01:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-18,7.1,-3.5,0.6,7.1,-7.6,-0.9,-3.3,75.5,0,0,0,,,19.3,,12.7,247.4,1024.9,32.6,32.8,,,,,1999-01-18T07:59:48,1999-01-18T17:02:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-19,5,-4.4,-0.5,5,-7.8,-1.8,-5,73.6,0,0,0,,,21.5,,11.2,338.4,1027.6,6.7,18.6,,,,,1999-01-19T07:59:03,1999-01-19T17:04:02,0.06,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,11302099999,06786099999,06794099999,06792099999,16008099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-20,4.1,-5.4,-1.5,2.2,-7.2,-2.7,-5.8,75.6,0,0,0,,,8.9,,9,279.4,1027.6,27.1,18.3,,,,,1999-01-20T07:58:16,1999-01-20T17:05:26,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-21,2.5,-4.7,-2.2,0,-8.3,-3.3,-7,73.5,0,0,0,,,22.7,,9.2,164.2,1027.2,0,19.1,,,,,1999-01-21T07:57:26,1999-01-21T17:06:52,0.14,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,11302099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-22,1.2,-6.3,-3.1,-0.9,-9.3,-4.3,-7.5,73.8,0,0,0,,,19.8,,18.4,328.5,1027.7,29.8,18.8,,,,,1999-01-22T07:56:34,1999-01-22T17:08:18,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,11302099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-23,2.3,-8.2,-3.5,-0.1,-11.2,-4.9,-8.5,71.2,0,0,0,,,18.2,,8.7,328.8,1027,46.6,19.7,,,,,1999-01-23T07:55:40,1999-01-23T17:09:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06990099999,06680099999,11302099999,06786099999,06794099999,06792099999,16008099999,11105099999,06791099999"
"Davos, Graubünden, Schweiz",1999-01-24,2.2,-8.7,-2.6,2.1,-10.8,-3.9,-7.6,71.1,0,0,0,,,8.6,,9,0.4,1029,27.4,27.2,,,,,1999-01-24T07:54:43,1999-01-24T17:11:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06990099999,06680099999,11302099999,06786099999,06794099999,06792099999,16008099999,06791099999"
