name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2005-12-13,-4,-6.9,-4.9,-7.7,-13.9,-9.2,-6.2,91,0.929,100,4.17,snow,0,32.6,35.5,19.4,65.4,,67.8,11.1,,,,,2005-12-13T07:57:26,2005-12-13T16:32:24,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-14,-5.7,-10.4,-7.7,-10.1,-17.8,-14.4,-13.8,63.4,0,0,0,,0,32.6,38.3,24.2,28.7,,62.5,15.7,,,,,2005-12-14T07:58:15,2005-12-14T16:32:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-15,-6.8,-10.8,-8.7,-13.8,-19.6,-16.4,-17.1,54.5,0,0,0,snow,0.5,33,55.3,31.4,345.8,,62.6,20.7,,,,,2005-12-15T07:59:02,2005-12-15T16:32:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-16,-1.5,-8.8,-6.4,-1.5,-22,-13.7,-6.8,96.8,32.035,100,12.5,"rain,snow",6.7,38.1,172.6,89.6,271.4,,100,2.3,,,,,2005-12-16T07:59:47,2005-12-16T16:32:58,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-17,-9.1,-16.7,-13.6,-21.6,-30.8,-25.9,-13.7,98.6,32.05,100,16.67,snow,14.3,48.7,174.1,62.9,332.2,,99.5,1.6,,,,,2005-12-17T08:00:29,2005-12-17T16:33:15,0.56,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-18,-15.7,-17.6,-16.7,-16,-32,-25,-16.9,98.6,13.014,100,12.5,snow,7.2,61.6,106.7,55.8,335.3,,96.5,3,,,,,2005-12-18T08:01:09,2005-12-18T16:33:35,0.59,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-19,-9.1,-17.9,-12.4,-13.5,-26.7,-16.7,-15.7,79.5,0,0,0,snow,0.6,63.7,120,79.3,298.8,,71.1,14.1,,,,,2005-12-19T08:01:47,2005-12-19T16:33:58,0.62,Partially cloudy,Partly cloudy throughout the day.,wind,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-20,-6.8,-13.5,-10.1,-12.6,-22.5,-18,-17,63.4,2.804,100,4.17,snow,0,63.7,62.8,41.3,325.3,,69.7,20.4,,,,,2005-12-20T08:02:21,2005-12-20T16:34:23,0.65,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-21,-6.9,-10.4,-8.8,-6.9,-20.8,-17.6,-24.3,28.6,0,0,0,,0,62.9,74.7,45.1,322,,41.7,27.5,,,,,2005-12-21T08:02:54,2005-12-21T16:34:51,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-22,-6,-9.2,-7.6,-11.6,-18.3,-15.9,-14.9,60,0.929,100,4.17,snow,0.9,62.7,65.5,41.3,322.5,,73.7,23.6,,,,,2005-12-22T08:03:24,2005-12-22T16:35:22,0.72,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-23,-5,-9.2,-6.9,-13.3,-19.2,-15.9,-7.9,92.9,4.793,100,8.33,snow,0.5,63.5,66.5,39.6,326.3,,84.7,7.3,,,,,2005-12-23T08:03:51,2005-12-23T16:35:56,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-24,-2.1,-5.1,-3.6,-6.1,-11.2,-8.8,-7.6,74.3,0,0,0,,0,63,64.7,21.2,310.8,,29.5,30.1,,,,,2005-12-24T08:04:15,2005-12-24T16:36:32,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-25,-5.3,-10.5,-8.4,-9.8,-17.2,-13.6,-13.5,69.8,0,0,0,,0,62.9,35.2,19.3,325.8,,76.8,19.9,,,,,2005-12-25T08:04:37,2005-12-25T16:37:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-26,-10.1,-16,-13.3,-14.6,-23.1,-19.9,-22.6,49.2,0,0,0,snow,2.3,63.3,54.7,38,312.2,,76.2,10.4,,,,,2005-12-26T08:04:56,2005-12-26T16:37:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-27,-13,-17.7,-15.7,-18.8,-25.3,-21.3,-21.4,62.2,0.317,100,12.5,snow,1.5,66,25.5,15.5,141.9,,95.4,5.8,,,,,2005-12-27T08:05:12,2005-12-27T16:38:35,0.88,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-28,-17.7,-21.6,-19.9,-25.4,-35.7,-31.5,-22.1,83.8,0.511,100,16.67,snow,2.2,67,59.5,47.6,359.8,,100,2.1,,,,,2005-12-28T08:05:26,2005-12-28T16:39:21,0.91,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-29,-20.2,-22.2,-21.3,-26.8,-35.5,-32.6,-23,86.2,0.474,100,8.33,snow,1.3,69.4,51.1,35,334.6,,60.6,9.7,,,,,2005-12-29T08:05:37,2005-12-29T16:40:09,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-30,-9,-22.1,-17.3,-14.4,-32,-24.9,-25.3,59.2,0,0,0,snow,2.3,70.5,47.9,26.4,280,,29.5,29.4,,,,,2005-12-30T08:05:45,2005-12-30T16:41:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2005-12-31,-3.4,-8,-5.1,-8.6,-15.3,-11.3,-7.6,83.5,16.233,100,8.33,snow,4.8,74.4,69.7,38.5,213.7,,74.1,17.6,,,,,2005-12-31T08:05:50,2005-12-31T16:41:53,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-01,-7.1,-12.1,-9.3,-12.1,-21.2,-16.1,-11.8,82.7,0.986,100,4.17,snow,22.6,90.6,57.8,34.8,351.2,,96.3,7.2,,,,,2006-01-01T08:05:51,2006-01-01T16:42:47,0.05,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-02,-10.8,-13,-11.8,-18.3,-24.9,-22.4,-12.9,91.8,0.499,100,8.33,snow,4.2,101.8,82.1,53.3,359.5,,100,2.2,,,,,2006-01-02T08:05:51,2006-01-02T16:43:45,0.08,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-03,-12.6,-14.9,-13.4,-20.4,-25.3,-22.7,-13.6,98.1,0.284,100,8.33,snow,1.8,105.2,68.4,43.8,7.5,,81.9,6.9,,,,,2006-01-03T08:05:48,2006-01-03T16:44:44,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-04,-7,-15,-10.3,-9.6,-21.4,-15.1,-15.9,65.9,0.092,100,4.17,snow,0,104.2,47.6,19.6,153.1,,47.6,25.3,,,,,2006-01-04T08:05:42,2006-01-04T16:45:45,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-05,-10.9,-13.7,-11.9,-16.5,-21,-18.6,-15.4,75.4,0,0,0,,0,103.9,37.2,22.6,170.1,,10,31.9,,,,,2006-01-05T08:05:34,2006-01-05T16:46:49,0.19,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-06,-7.9,-12.1,-10,-13.4,-20.3,-16.5,-16.2,62.3,0,0,0,,0,103.5,37.6,22.8,171.3,,2.6,36.3,,,,,2006-01-06T08:05:22,2006-01-06T16:47:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-07,-6.6,-9.5,-8.5,-9.2,-17.1,-14,-21.7,33.9,0,0,0,,0,103,34.4,21.3,254.8,,15.4,40.7,,,,,2006-01-07T08:05:08,2006-01-07T16:49:01,0.26,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-08,-7,-10.2,-8.6,-8.1,-16.9,-14.3,-17.8,50.9,0,0,0,,0,102.7,27,19.3,336.2,,16.2,31.4,,,,,2006-01-08T08:04:51,2006-01-08T16:50:10,0.29,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-09,-6.1,-10,-7.7,-8.1,-16.6,-12,-21.3,34.4,0,0,0,,0,102.3,30.7,15.6,174.2,,6.2,39.5,,,,,2006-01-09T08:04:31,2006-01-09T16:51:21,0.33,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-10,-4.8,-8.4,-6.8,-7.2,-14.6,-10.8,-27,19,0,0,0,,0,102.1,28.4,17.5,38.5,,0,39.8,,,,,2006-01-10T08:04:09,2006-01-10T16:52:33,0.36,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-11,-5.1,-8,-6.4,-5.7,-14.4,-11.1,-23.9,25.2,0,0,0,,0,101.9,32.5,26,16.2,,0,44.5,,,,,2006-01-11T08:03:44,2006-01-11T16:53:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-12,-5.5,-9.6,-7.8,-10.1,-18.1,-14.2,-25.9,22.2,0,0,0,,0,101.8,40.6,29.4,77.9,,49.8,34.9,,,,,2006-01-12T08:03:16,2006-01-12T16:55:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-13,-4.1,-8.6,-6.3,-4.9,-14.7,-10.4,-26.4,20,0,0,0,,0,101.4,28.7,17.4,190.3,,0.8,40.4,,,,,2006-01-13T08:02:46,2006-01-13T16:56:19,0.47,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-14,-2.6,-4.8,-4.1,-4.2,-9.8,-7.1,-29.7,11.8,0,0,0,,0,101.1,20.7,17.8,199.9,,0,38.2,,,,,2006-01-14T08:02:13,2006-01-14T16:57:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-15,-4.8,-11.9,-9.4,-8.8,-17.8,-14.7,-22.2,37.1,0,0,0,,0,100.4,32.6,17.2,175.3,,0,36.1,,,,,2006-01-15T08:01:37,2006-01-15T16:58:57,0.53,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-16,-11,-13.5,-12.4,-11.5,-21.8,-17.4,-21.2,49.8,0,0,0,,0,99,40.7,21.1,215.8,,18,29.3,,,,,2006-01-16T08:00:59,2006-01-16T17:00:17,0.57,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-17,-7.4,-12.2,-9.1,-14.1,-19.6,-16.3,-11.4,84,0.743,100,4.17,snow,1.3,98.5,59.3,29.9,180.4,,97.5,15.3,,,,,2006-01-17T08:00:18,2006-01-17T17:01:39,0.6,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-18,-6.6,-9.1,-8.1,-11.8,-20.4,-16.8,-8.3,98.8,18.03,100,12.5,snow,6.4,101.9,98.6,55.7,316.2,,99.4,3.6,,,,,2006-01-18T07:59:35,2006-01-18T17:03:02,0.63,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-19,-3.5,-10.1,-7.1,-10.2,-20.1,-15.5,-18.1,55,5.96,100,8.33,snow,3.6,108.8,99,43.9,327.6,,45.7,22.8,,,,,2006-01-19T07:58:50,2006-01-19T17:04:26,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-20,1,-3.1,-1.2,-2.5,-11.1,-6.5,-11.4,47,0.279,100,4.17,"rain,snow",1.1,109,55,34.8,276.7,,30.9,23.5,,,,,2006-01-20T07:58:02,2006-01-20T17:05:51,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-21,-5.8,-11.5,-8.3,-12.5,-23.3,-17,-9,94.7,1.445,100,8.33,snow,4.2,111.3,85.4,52.3,329.6,,89.1,5.2,,,,,2006-01-21T07:57:11,2006-01-21T17:07:16,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-22,-9.1,-12.5,-11.8,-18.2,-24.6,-21.7,-16.7,66.9,2.855,100,8.33,snow,2.2,115.7,85.4,46.9,2.9,,82.7,8.6,,,,,2006-01-22T07:56:18,2006-01-22T17:08:43,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-23,-10,-15.3,-12.8,-13.2,-26.3,-20.4,-23.4,42.5,0,0,0,,0,115.7,55.8,29.6,53.8,,36.9,29.5,,,,,2006-01-23T07:55:23,2006-01-23T17:10:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-24,-5.3,-10.2,-7.7,-8.1,-16.3,-12.4,-30.7,14.1,0,0,0,,0,113.8,29.5,14.2,140.7,,1.9,29.7,,,,,2006-01-24T07:54:26,2006-01-24T17:11:38,0.83,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-25,-5.5,-12.6,-7.3,-9.6,-17.2,-12.1,-26.1,21.4,0,0,0,snow,1.3,113.8,27.6,17.6,275.1,,51.3,16.1,,,,,2006-01-25T07:53:26,2006-01-25T17:13:06,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-26,-12.1,-16.4,-15.3,-17.3,-25.3,-21.5,-21.8,58.6,0,0,0,snow,1.4,115.5,33,21,145.8,,51.4,10.9,,,,,2006-01-26T07:52:25,2006-01-26T17:14:36,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-27,-10.7,-15.6,-12.6,-19.3,-24.1,-21.4,-16.3,73.8,1.008,100,12.5,snow,0.4,116,53.6,29.9,127.3,,84.7,2.3,,,,,2006-01-27T07:51:21,2006-01-27T17:16:05,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-28,-5.9,-9.8,-7.3,-13.1,-20.4,-16.1,-10.3,79.7,0.011,100,4.17,snow,0,115.2,62.7,43.8,146.9,,82,14.6,,,,,2006-01-28T07:50:15,2006-01-28T17:17:35,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-29,-3.7,-6.1,-5.1,-9.2,-13.4,-11.2,-7.6,82.7,0,0,0,,0,114.6,53.7,24.7,163.7,,70.6,18.5,,,,,2006-01-29T07:49:07,2006-01-29T17:19:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-30,-1,-5.4,-3.4,-2.9,-12.1,-8.6,-8.4,69.2,0.045,100,4.17,"rain,snow",0,114.2,39.3,27.9,153.4,,28.2,20,,,,,2006-01-30T07:47:57,2006-01-30T17:20:37,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-01-31,2.5,-2.4,-0.5,-0.5,-7.5,-4.1,-22,19.1,0,0,0,,0,113.6,39.6,21.5,71.9,,36.3,26.4,,,,,2006-01-31T07:46:45,2006-01-31T17:22:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-01,2.3,-1.5,0.2,-1.5,-5.8,-3.8,-22.8,16.4,0,0,0,,0,112.9,27.5,19.6,221.6,,62.5,30.3,,,,,2006-02-01T07:45:31,2006-02-01T17:23:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-02,-0.8,-4.6,-2.9,-1.1,-11.7,-7.1,-24.6,18.5,0,0,0,,0,112.2,37.6,24.5,312.3,,18.5,23.9,,,,,2006-02-02T07:44:15,2006-02-02T17:25:11,0.13,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-03,-3.2,-7.2,-5.1,-7.5,-13.6,-10.5,-26.9,17.2,0,0,0,,0,111.4,30.9,21.2,319.7,,15.8,26.9,,,,,2006-02-03T07:42:58,2006-02-03T17:26:43,0.17,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-04,-5.6,-10.5,-7.7,-9.5,-18,-13.3,-24.3,26,0,0,0,,0,111,34.5,22.9,27.8,,7.5,20,,,,,2006-02-04T07:41:38,2006-02-04T17:28:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-05,-9.5,-14.4,-11.8,-16.2,-26.1,-19.7,-22,44,0,0,0,snow,0.9,111.1,58.6,38.1,354.1,,33.7,19.4,,,,,2006-02-05T07:40:17,2006-02-05T17:29:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-06,-11.1,-14.9,-12.6,-20.8,-25.7,-23.5,-15.9,77.1,0.464,100,4.17,snow,0.5,112.1,75.3,53.4,340,,73.1,4.9,,,,,2006-02-06T07:38:54,2006-02-06T17:31:19,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-07,-8,-11.1,-9.1,-16.5,-21.1,-18.6,-11,86.6,1.672,100,8.33,snow,0,112.2,70.9,45,326.4,,96.1,5.1,,,,,2006-02-07T07:37:30,2006-02-07T17:32:51,0.3,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-08,-4.4,-12.8,-7.9,-8.3,-24,-15,-17.3,52.3,1.427,100,8.33,snow,8.5,114.9,109.2,52,295.6,,96.5,18,,,,,2006-02-08T07:36:03,2006-02-08T17:34:24,0.34,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-09,-11.9,-15,-13.2,-17.6,-30,-23.2,-14.6,90.1,4.748,100,12.5,snow,8.9,126.3,131.7,75,331.5,,94.4,3.2,,,,,2006-02-09T07:34:36,2006-02-09T17:35:56,0.37,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-10,-14.6,-16.7,-15.7,-24,-30,-27.5,-18.6,79.6,3.716,100,8.33,snow,8.7,134,122,45.3,332.1,,96,4.9,,,,,2006-02-10T07:33:06,2006-02-10T17:37:28,0.41,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-11,-12.3,-17.2,-14.8,-12.3,-28,-21.9,-20.6,63.9,0.946,100,8.33,snow,3.8,141.1,72.4,43.5,358.4,,49.5,26,,,,,2006-02-11T07:31:36,2006-02-11T17:39:00,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-12,-11.5,-14.8,-13.4,-14.5,-24.5,-21.5,-25.5,36.1,0,0,0,,0,138.7,53.2,37.9,328.2,,18,35.7,,,,,2006-02-12T07:30:03,2006-02-12T17:40:32,0.47,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999"
"Davos, Graubünden, Schweiz",2006-02-13,-8.2,-14.1,-11.3,-12.4,-24.4,-18.8,-21,46.9,0,0,0,,0,136.3,53.4,29.5,328.8,,21.3,45.2,,,,,2006-02-13T07:28:30,2006-02-13T17:42:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999"
