name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2001-12-03,5.1,-1.8,1.6,5.1,-6.7,0.6,-0.4,86.5,0,0,0,,0,47.3,,22.7,311.3,1021.7,82.4,11,,,,,2001-12-03T07:47:19,2001-12-03T16:33:33,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-04,2.1,-3.7,-1.2,1.1,-7.4,-3.2,-3.6,84,0.039,100,8.33,"rain,snow",1,47.5,,27.3,18.9,1018.5,86.7,14.9,,,,,2001-12-04T07:48:28,2001-12-04T16:33:13,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06798099999,06788099999,06990099999,06680099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-05,3.1,-1.8,-1,1.8,-9.9,-6.7,-2.4,90,4.302,100,25,"rain,snow",2.7,49.4,,49.2,8.9,1021.8,99,8.6,,,,,2001-12-05T07:49:35,2001-12-05T16:32:57,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-06,2.4,-4.6,-1.6,-2.2,-13.6,-9.3,-3.8,85.3,3.388,100,20.83,"rain,snow",2.9,52.5,,90.5,13.1,,97.3,8.7,,,,,2001-12-06T07:50:40,2001-12-06T16:32:43,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06788099999,06990099999,06680099999,06780099999,06786099999,06794099999,06792099999,16008099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-07,-4.7,-8.9,-6.7,-10.2,-16.1,-13.7,-9.1,83,1.334,100,12.5,snow,1,54.5,,44.8,32.7,,69.1,13.6,,,,,2001-12-07T07:51:44,2001-12-07T16:32:32,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2001-12-08,-3.3,-9.5,-7.2,-7,-16.6,-11,-16.2,49.6,0,0,0,,0,53.2,,30.5,92.4,1028.1,8.6,38.6,,,,,2001-12-08T07:52:45,2001-12-08T16:32:23,0.77,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-09,-3.4,-8.3,-6.3,-5.1,-15.5,-11.1,-17.7,42.2,0,0,0,,0,50.7,,30.1,55.4,,9.3,42.4,,,,,2001-12-09T07:53:45,2001-12-09T16:32:18,0.81,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06788099999,06990099999,06792099999,16008099999,11105099999,06784099999,06680099999,11302099999,06780099999,06786099999,11308099999,11310099999,06791099999,11112099999"
"Davos, Graubünden, Schweiz",2001-12-10,-3,-9.1,-7,-3.2,-13.9,-9.8,-18.3,41.2,0,0,0,,0,50.5,,18.9,90.8,,21.7,35.4,,,,,2001-12-10T07:54:43,2001-12-10T16:32:15,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-11,0.1,-8.3,-5.4,-5.5,-15.5,-11.3,-9.1,75.8,0.003,100,8.33,"rain,snow",0.6,50.7,,45.1,31.5,1022,81.3,12.6,,,,,2001-12-11T07:55:39,2001-12-11T16:32:15,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-12,-1.9,-9.6,-6.7,-1.9,-20.2,-13.7,-8.8,85.2,0,0,0,"rain,snow",1.3,51.6,,41.7,39.3,1020.5,67.6,14.6,,,,,2001-12-12T07:56:32,2001-12-12T16:32:18,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-13,-3.9,-17.8,-10.7,-11.5,-29.6,-20.9,-13.5,80,1.149,100,12.5,snow,11.5,56.3,,71.6,12.8,1013.1,83.2,8.1,,,,,2001-12-13T07:57:24,2001-12-13T16:32:24,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-14,-10.9,-18.6,-14.8,-16.8,-28.3,-22.8,-20.6,62.3,0.665,100,4.17,snow,6.6,68.3,,25.9,116,1019.3,17.9,30.9,,,,,2001-12-14T07:58:13,2001-12-14T16:32:33,0,Snow,Clear conditions throughout the day with early morning snow.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-15,-2.7,-14.7,-10,-5.9,-22.6,-15.3,-16.6,59.4,0,0,0,,0,66.4,,18.4,33.2,1021.1,37.7,21.3,,,,,2001-12-15T07:59:00,2001-12-15T16:32:44,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-16,-2.9,-14.3,-9.5,-10.9,-23.9,-18,-16.5,58.4,0,0,0,,0,66,,40.3,56.2,1018.9,16.8,19.7,,,,,2001-12-16T07:59:45,2001-12-16T16:32:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-17,-7.8,-15.2,-11.8,-12.2,-26,-19.5,-15.8,72.8,0,0,0,,0,65.2,,40.7,39.5,1021,24.3,23,,,,,2001-12-17T08:00:27,2001-12-17T16:33:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-18,-4.7,-12.5,-8.9,-6.3,-20,-13.8,-16.3,56.2,0.001,100,4.17,snow,0,62.6,,27.7,52.7,1023.6,12.6,32.5,,,,,2001-12-18T08:01:07,2001-12-18T16:33:35,0.12,Snow,Clear conditions throughout the day with afternoon snow.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2001-12-19,-2.2,-9.6,-7.1,-3.5,-16.5,-11.2,-15.8,50.8,0,0,0,,0,62.3,,27.7,24.9,1021,2.5,38.2,,,,,2001-12-19T08:01:45,2001-12-19T16:33:58,0.15,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-20,-8.6,-14.1,-10.9,-8.6,-23.2,-16.2,-15.6,69.4,0,0,0,snow,0.9,62.5,,28.4,7.7,1012.9,74.8,14.8,,,,,2001-12-20T08:02:20,2001-12-20T16:34:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-21,-8.3,-15,-12.2,-10,-23.7,-17.7,-23.2,40.5,0,0,0,snow,2.3,64,,28.6,325.8,,48.1,31.1,,,,,2001-12-21T08:02:52,2001-12-21T16:34:51,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2001-12-22,-5.9,-12.3,-9,-7.4,-19.4,-14.6,-11.9,80.6,0.467,100,16.67,snow,8.4,68.6,,27.7,312.6,999,90.1,7.2,,,,,2001-12-22T08:03:22,2001-12-22T16:35:22,0.25,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-23,-9.6,-17.4,-13.2,-15.6,-23.9,-22,-16,79.7,0.666,100,16.67,snow,5.8,77.8,,50.8,15.7,,81.7,6.2,,,,,2001-12-23T08:03:49,2001-12-23T16:35:55,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2001-12-24,-11.1,-18.9,-15.6,-12.7,-26,-20.8,-23.9,52,0,0,0,snow,0.8,80,,30.2,2.6,1010.2,38,31.9,,,,,2001-12-24T08:04:14,2001-12-24T16:36:31,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-25,-4.3,-10.7,-8,-7.5,-18.4,-12.5,-11.6,75.6,0,0,0,snow,2.7,80.7,,31.2,307.7,,79.1,19.3,,,,,2001-12-25T08:04:36,2001-12-25T16:37:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-26,-6.6,-13.8,-8.9,-12.6,-25.3,-18.3,-11.8,79.7,1.767,100,8.33,snow,7.8,85.9,,73.8,15.9,,92.5,7.6,,,,,2001-12-26T08:04:55,2001-12-26T16:37:50,0.37,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2001-12-27,-11.5,-15,-13.5,-15,-24.5,-20.8,-17.6,71.8,0.186,100,12.5,snow,4.6,93.7,,28.2,18.4,,62.1,30.1,,,,,2001-12-27T08:05:11,2001-12-27T16:38:34,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-28,-2.7,-11,-5.7,-6.5,-16.2,-9.9,-7.7,86.3,2.133,100,25,snow,1.7,95.9,,33.4,312.6,,93.3,17.5,,,,,2001-12-28T08:05:25,2001-12-28T16:39:20,0.44,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06788099999,06990099999,06680099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2001-12-29,-0.1,-4.1,-1.8,-1.6,-9.8,-6.5,-3.1,91.1,8.084,100,20.83,"rain,snow",5.4,98.8,,29.2,204.8,,100,5.1,,,,,2001-12-29T08:05:36,2001-12-29T16:40:08,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06990099999,06786099999,06780099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-12-30,-1.1,-15.2,-8.4,-5.9,-23,-16.4,-12.4,73.8,5.951,100,12.5,"rain,snow",3.4,104.8,,76.8,12.9,,54.8,19.6,,,,,2001-12-30T08:05:44,2001-12-30T16:40:59,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06788099999,06990099999,06792099999,16008099999,11105099999,06784099999,06783099999,06756099999,11302099999,06780099999,06786099999,06794099999,11308099999,11310099999,06791099999,11112099999"
"Davos, Graubünden, Schweiz",2001-12-31,-11.8,-17.7,-14.6,-15,-30.6,-21.9,-17.8,76.8,0.247,100,12.5,snow,0.9,106.1,,38,356.3,,74.8,13.1,,,,,2001-12-31T08:05:49,2001-12-31T16:41:52,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06798099999,06788099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-01,-11.3,-18.7,-14.8,-11.3,-25.9,-20.8,-21.4,59.9,0.02,100,8.33,snow,0.4,106.4,,27.6,128.4,1024,19,34.6,,,,,2002-01-01T08:05:52,2002-01-01T16:42:47,0.57,Snow,Clear conditions throughout the day with snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-02,-5.2,-13.1,-10.2,-11.4,-21.8,-17.7,-22.8,35.4,0.028,100,8.33,snow,0,104.9,,24.9,340.7,,0,53.9,,,,,2002-01-02T08:05:52,2002-01-02T16:43:44,0.61,Snow,Clear conditions throughout the day with afternoon snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-03,-4.4,-12.7,-8.8,-6.2,-23.7,-14.2,-21.9,35.7,0.004,100,4.17,snow,0,104.4,,35.3,44.4,1023.2,0,47.4,,,,,2002-01-03T08:05:49,2002-01-03T16:44:44,0.64,Snow,Clear conditions throughout the day with afternoon snow.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-04,-3.7,-11.2,-7.8,-5.6,-14.8,-10.7,-22.3,31.8,0.004,100,4.17,snow,0,104.1,,28.6,24.1,1029.1,6,42.1,,,,,2002-01-04T08:05:43,2002-01-04T16:45:45,0.68,Snow,Clear conditions throughout the day with afternoon snow.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-05,-2.7,-11.1,-7.2,-3.8,-16.7,-10.5,-18.1,41.9,0.001,100,4.17,snow,0,103.8,,14.5,56.1,,2.6,46.3,,,,,2002-01-05T08:05:34,2002-01-05T16:46:48,0.71,Snow,Clear conditions throughout the day with morning snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-06,1,-7.9,-4.2,1,-14.9,-6.6,-17.8,35.9,0.001,100,4.17,"rain,snow",0,103.5,,25.9,15.7,1030.7,31.8,40,,,,,2002-01-06T08:05:23,2002-01-06T16:47:54,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-07,-1.9,-9,-6.3,-7.4,-16.3,-11.8,-16.2,46.1,0,0,0,,0,103.5,,25.9,10.8,1022.3,37.6,20.3,,,,,2002-01-07T08:05:09,2002-01-07T16:49:01,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-08,-1.9,-10.2,-6,-1.9,-17.2,-8.4,-17.5,41,0,0,0,,0,103.5,,22.4,191,1027.1,27.5,33.8,,,,,2002-01-08T08:04:52,2002-01-08T16:50:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06788099999,06990099999,06680099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-09,-0.2,-6.4,-3.7,-0.2,-12.2,-6.5,-17.7,33.7,0,0,0,,0,103.1,,17,233.2,,17.6,43.5,,,,,2002-01-09T08:04:32,2002-01-09T16:51:20,0.85,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-10,-0.3,-6,-4.2,-2.9,-11.4,-7.6,-18.3,33.6,0,0,0,,0,101.9,,33.2,210.8,1029.1,13.3,38.2,,,,,2002-01-10T08:04:10,2002-01-10T16:52:32,0.89,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-11,-1.8,-9.3,-6.1,-4.1,-15.5,-9.3,-17.6,40.7,0,0,0,,0,101.5,,15.5,314.9,,27.3,41,,,,,2002-01-11T08:03:45,2002-01-11T16:53:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-12,-2.3,-9.4,-5.7,-3.3,-17.5,-9.9,-10.5,69.5,0,0,0,,0,100.2,,29.8,2,,68.8,23.8,,,,,2002-01-12T08:03:17,2002-01-12T16:55:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-13,-1.2,-7.8,-4.8,-7.5,-17.1,-12.1,-7.8,79.5,0,0,0,,0,100.1,,49.9,359.6,1026.5,43.1,19.2,,,,,2002-01-13T08:02:47,2002-01-13T16:56:18,0,Partially cloudy,Partly cloudy throughout the day.,wind,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-14,-5.2,-9.8,-7.7,-10.8,-18.1,-14.5,-13.9,63.7,0,0,0,,0,99.9,,29.5,21.1,1021,34.9,27.9,,,,,2002-01-14T08:02:14,2002-01-14T16:57:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-15,-4.8,-11.6,-8.9,-4.8,-19.8,-12.5,-18.2,48.3,0,0,0,,0,99.9,,22.3,21.9,1018,32.5,35.3,,,,,2002-01-15T08:01:39,2002-01-15T16:58:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06788099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-16,-1.9,-10,-7.5,-7.4,-17.4,-11.3,-13.5,63.4,0,0,0,,0,99.9,,33.5,21,1014,37.4,32.6,,,,,2002-01-16T08:01:01,2002-01-16T17:00:16,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-17,-4.1,-9.8,-7.1,-6.9,-12,-9,-13.5,62,0,0,0,,0,99.9,,19.9,126.1,1019.4,51.6,33.1,,,,,2002-01-17T08:00:20,2002-01-17T17:01:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-18,-3.9,-10.7,-8,-4,-19,-11.6,-16.3,51.8,0,0,0,,0,99.7,,33.2,360,,12.4,48.8,,,,,2002-01-18T07:59:37,2002-01-18T17:03:01,0.16,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-01-19,-1.4,-8.9,-5.4,-1.4,-15.1,-10.4,-16.5,44.5,0,0,0,"rain,snow",0.8,99.9,,38,8.5,1017.7,67.4,28.4,,,,,2002-01-19T07:58:52,2002-01-19T17:04:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-20,-0.9,-6.6,-4.5,-0.9,-13.9,-8.8,-9.7,69.2,0.404,100,16.67,"rain,snow",0.5,100.6,,23.3,282.5,1018,72.5,25.5,,,,,2002-01-20T07:58:04,2002-01-20T17:05:49,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-21,2.4,-3.9,-1,2.4,-10.5,-5.6,-5,75.4,2.592,100,12.5,"rain,snow",0,99.7,,31,253.1,,72.9,18.2,,,,,2002-01-21T07:57:13,2002-01-21T17:07:15,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-22,0.4,-5.4,-1.9,-1.4,-8.1,-5.6,-7.6,65.3,0,0,0,,0,99.4,,31.8,254.2,1013.6,19.4,30,,,,,2002-01-22T07:56:21,2002-01-22T17:08:41,0.29,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
"Davos, Graubünden, Schweiz",2002-01-23,0.5,-7,-2.8,-3.9,-14.7,-9.1,-8.8,64.1,0,0,0,,0,99.1,,52.5,202.2,1013.2,60.5,22.2,,,,,2002-01-23T07:55:26,2002-01-23T17:10:08,0.32,Partially cloudy,Partly cloudy throughout the day.,wind,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-24,0,-3.9,-1.6,-2.9,-11,-7.6,-4.3,82.3,0.423,100,12.5,"rain,snow",2.7,99.9,,42.3,213.6,1007,93,11.6,,,,,2002-01-24T07:54:28,2002-01-24T17:11:36,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06990099999,11302099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999,06791099999"
"Davos, Graubünden, Schweiz",2002-01-25,0.1,-3.5,-2.4,0.1,-11,-7.5,-8.8,64,0.038,100,8.33,"rain,snow",1.1,102.3,,39.7,16.9,1016,57.6,26.9,,,,,2002-01-25T07:53:29,2002-01-25T17:13:05,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,16008399999"
