name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2011-12-29,-3.1,-9.3,-6.1,-3.2,-15.8,-11.5,-8.5,83.9,0.621,100,4.17,snow,12,119,47.9,25.6,353.6,1028.8,57.4,14.9,46.1,4,2,,2011-12-29T08:05:29,2011-12-29T16:39:47,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2011-12-30,-6.3,-9.7,-8.3,-12.6,-17.8,-15.3,-10.1,87.5,20.946,100,12.5,snow,13.2,135,58.8,35.7,1.8,1020.2,77.1,5.4,44.9,3.8,2,,2011-12-30T08:05:39,2011-12-30T16:40:37,0.18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2011-12-31,-1.6,-10.5,-5.3,-4.2,-15.3,-9.7,-6.1,93.4,26.991,100,16.67,"rain,snow",7.7,144.6,57.4,16.3,264.4,1022.4,66.8,3.9,49.5,4.2,3,,2011-12-31T08:05:45,2011-12-31T16:41:29,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-01,0.9,-1.7,-0.5,-1.7,-5.2,-3.7,-2.4,87.2,38.164,100,12.5,"rain,snow",2.4,149.9,23.3,16.4,245.1,1024,68.8,11.8,69.3,5.9,4,,2012-01-01T08:05:49,2012-01-01T16:42:23,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-02,0.4,-4.5,-1.5,-0.5,-11.2,-6.1,-4.2,82.5,6.008,100,4.17,snow,0,149.8,43.8,27.3,157.4,1018,96.6,14.4,48.8,4.2,3,,2012-01-02T08:05:50,2012-01-02T16:43:19,0.28,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,rain,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-03,-3.3,-8.4,-5.1,-7.1,-13.2,-9.5,-9.6,72.9,5.736,100,4.17,snow,0,147.1,44,24.1,252,1027.3,60.8,22.4,83.1,7.1,4,,2012-01-03T08:05:48,2012-01-03T16:44:18,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-04,-1.9,-10.3,-5.1,-4.8,-15.1,-10.5,-8.7,76.6,2.466,100,4.17,snow,0.2,142.9,81.6,46.5,354.8,1023.7,71.3,16,48.2,4.2,3,,2012-01-04T08:05:43,2012-01-04T16:45:18,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-05,-1.6,-9.9,-5.2,-6,-15.9,-10.6,-7.4,85.2,27.416,100,12.5,"rain,snow",7,144.9,79.1,33.8,270.3,1011.1,92.9,8.6,56.5,4.8,3,,2012-01-05T08:05:36,2012-01-05T16:46:21,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-06,-6.3,-9.4,-8.1,-12.3,-19.2,-15.6,-9.7,88.3,35.887,100,16.67,snow,7.1,154,90.8,41.6,5.4,1016.6,79.4,2.9,51.6,4.5,2,,2012-01-06T08:05:26,2012-01-06T16:47:25,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-07,-3.3,-11.9,-7.2,-8.6,-19.6,-13.6,-9.2,86.1,9.304,100,12.5,snow,3.6,158.8,82.9,35.9,350.9,1026.9,62.8,9.1,77.2,6.8,3,,2012-01-07T08:05:13,2012-01-07T16:48:32,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-08,-4.3,-7.3,-5.8,-11.7,-15.4,-13.6,-7.4,89.1,29.394,100,16.67,snow,4.5,162.2,95.7,36.7,6.2,1023.9,61.2,5.6,66,5.6,3,,2012-01-08T08:04:57,2012-01-08T16:49:40,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-09,-5.6,-8.1,-6.8,-10.2,-14.9,-12.7,-8.2,89.8,4.694,100,8.33,snow,2.1,166.2,37.5,22.9,338.1,1032.6,60.6,9.6,79.9,7,4,,2012-01-09T08:04:39,2012-01-09T16:50:50,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-10,-2.1,-7.1,-5.1,-5.3,-12.8,-9.5,-7.7,82.3,1.548,100,8.33,snow,0,165.4,36.1,23.5,343.9,1037.6,39.1,13,81.9,7.1,4,,2012-01-10T08:04:18,2012-01-10T16:52:01,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-11,-0.1,-7.6,-4.3,-3.3,-10.5,-7.2,-11.5,58,0,0,0,,0,163.4,20.5,10.7,319.5,1038.3,29.3,24.4,88.8,7.7,4,,2012-01-11T08:03:54,2012-01-11T16:53:15,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-12,-0.6,-7.2,-4.4,-0.6,-12,-7.5,-20.2,31.1,0,0,0,"rain,snow",0.5,162.4,25.1,11.5,293.4,1033.3,0.9,25.9,94.5,8.1,4,,2012-01-12T08:03:27,2012-01-12T16:54:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-13,-4.5,-10.3,-7,-9.8,-17.3,-12.8,-10.1,79.5,0.723,100,4.17,snow,0.3,162.8,51.3,25.5,348.6,1030.1,39.1,12.6,86.2,7.4,4,,2012-01-13T08:02:58,2012-01-13T16:55:45,0.65,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-14,-9.4,-15.7,-12.9,-14.4,-22.7,-19.2,-23.6,43.4,0,0,0,,0,162.7,32.6,15.8,340.2,1029.6,21.9,20.5,94.2,8.1,4,,2012-01-14T08:02:26,2012-01-14T16:57:03,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-15,-6.6,-16,-11.9,-6.6,-22.4,-16.3,-27.7,28.4,0,0,0,,0,162.3,19.7,10.8,8,1027.3,2.1,25.4,96.4,8.4,4,,2012-01-15T08:01:52,2012-01-15T16:58:22,0.72,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-16,-4.9,-12.8,-9.9,-6.1,-17.3,-13.2,-21.7,38.4,0,0,0,,0,161.7,14.7,8.6,23.6,1027.4,0.4,23.6,97.7,8.5,4,,2012-01-16T08:01:15,2012-01-16T16:59:42,0.75,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-17,-3.8,-11.7,-8.4,-9,-17.6,-13.1,-19.3,43.5,0,0,0,,0,161.5,17.2,14.8,6.6,1033.5,27.9,25,96.7,8.4,4,,2012-01-17T08:00:35,2012-01-17T17:01:03,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-18,-3,-10.5,-7,-5.1,-15.4,-10.6,-18.5,40.2,0,0,0,,0,161,22.4,11.3,310.1,1035.9,27.8,24.6,98.7,8.5,4,,2012-01-18T07:59:53,2012-01-18T17:02:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-19,0.4,-6.9,-2.6,-1.8,-9.9,-5.8,-6.7,74.8,0.362,100,4.17,"rain,snow",0.2,159.3,26,18.8,300.1,1030.3,92,15.1,76.1,6.6,4,,2012-01-19T07:59:09,2012-01-19T17:03:49,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-20,-1.5,-7.5,-4.7,-5.8,-16.6,-11.3,-5.4,94.1,18.153,100,16.67,"rain,snow",8.9,162.4,86.8,55.5,348.9,1020.7,81.9,4.9,54.1,4.8,2,,2012-01-20T07:58:22,2012-01-20T17:05:13,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-21,-2.1,-5.5,-3.8,-5.7,-13.5,-9.1,-5.5,87.8,37.082,100,12.5,snow,5.6,172.9,92.4,37.4,334.6,1019.6,73.1,7,88.3,7.5,4,,2012-01-21T07:57:33,2012-01-21T17:06:38,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-22,-1.5,-4.8,-2.7,-4.2,-9.3,-7.4,-6.6,74.5,4.855,100,12.5,"rain,snow",0.8,174.3,39.8,27.7,315.3,1017.6,61.7,10.5,95.6,8.1,4,,2012-01-22T07:56:41,2012-01-22T17:08:04,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-23,-3.5,-6.1,-4.9,-4.7,-11.9,-8.8,-9.6,69.8,2.002,100,8.33,snow,9.4,178,,23.9,350.4,1020.5,71,13.3,92,8,4,,2012-01-23T07:55:47,2012-01-23T17:09:31,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-24,-4.9,-9.9,-7.7,-9.9,-17.3,-15.1,-11.7,72.3,15.525,100,12.5,snow,7.5,189.3,50.1,37.2,359.8,1022.4,62.4,1,78.1,6.5,3,,2012-01-24T07:54:51,2012-01-24T17:10:59,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-25,-5.9,-10.5,-7.9,-10.5,-15.7,-13.1,-11.7,74.1,0.612,100,12.5,snow,1.3,192.5,37.6,18.8,346.6,1024.1,44.8,0.4,106.8,9.3,5,,2012-01-25T07:53:52,2012-01-25T17:12:27,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-26,-1.2,-8.7,-5.2,-3.2,-14.2,-9.3,-8.3,79.3,0,0,0,"rain,snow",3.5,193.4,27.9,12.6,288.2,1021.9,20.8,12.8,104.9,9.1,5,,2012-01-26T07:52:52,2012-01-26T17:13:56,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-27,-1.6,-8.1,-4.9,-2.3,-11.3,-6.8,-7,86.3,0,0,0,"rain,snow",9.7,199.9,22,11.7,32.7,1024.7,86.3,17,85.1,7.4,4,,2012-01-27T07:51:49,2012-01-27T17:15:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-28,-4.5,-7.4,-5.9,-4.5,-12.9,-10.5,-6.7,94.2,2.347,100,12.5,snow,4.6,208.9,23.7,15.8,65.3,1025.7,83,4.6,53.5,4.6,3,,2012-01-28T07:50:44,2012-01-28T17:16:55,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-29,-5.1,-11.6,-8.3,-7.8,-16.3,-11.8,-10.3,85.5,0.001,100,4.17,snow,0,209.2,24,13.6,103.6,1022.8,65.4,28.6,91.2,7.8,4,,2012-01-29T07:49:37,2012-01-29T17:18:26,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-30,-5.5,-11.1,-9.2,-7.3,-14.4,-11.4,-14.7,64.8,0,0,0,snow,1.7,209.7,23.4,18.5,324.6,1024.5,54.8,32.4,102.2,8.7,5,,2012-01-30T07:48:27,2012-01-30T17:19:56,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-01-31,-9.2,-13,-11,-10.6,-17.6,-14.3,-13.3,83.3,0.599,100,12.5,snow,1.9,211.9,19.6,11.6,164.9,1019.4,81.8,13,59.2,5,2,,2012-01-31T07:47:16,2012-01-31T17:21:27,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-01,-9.8,-14.6,-12.3,-12.5,-19.4,-16.5,-15.4,78,0.674,100,4.17,snow,1.1,213.3,18.2,12.6,69.3,1020.3,96.1,3,87.8,7.5,4,,2012-02-01T07:46:03,2012-02-01T17:22:59,0.29,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-02,-11.7,-16.2,-13.9,-12.2,-21.9,-17.4,-16,84.2,0.488,100,8.33,snow,1.1,214.3,21.8,14.7,46.4,1021.8,96.4,2.9,67.6,5.9,3,,2012-02-02T07:44:48,2012-02-02T17:24:30,0.33,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-03,-16.4,-22.7,-18.9,-16.4,-33.2,-27,-20.9,84.3,0,0,0,snow,0.5,215.3,33.2,23.6,24.8,1029.5,82.9,3.4,106.4,9.2,5,,2012-02-03T07:43:32,2012-02-03T17:26:02,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-04,-20,-26,-23.1,-29.4,-35.4,-32.2,-24.1,91.4,0,0,0,,0,215.3,35.2,22.7,33.4,1035.2,88,5,91.1,7.9,4,,2012-02-04T07:42:13,2012-02-04T17:27:34,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-05,-14.6,-24.3,-20.4,-21.2,-32.9,-27.8,-24.8,70.5,0,0,0,,0,214.9,30.5,18.8,36.7,1033.9,26.1,15.3,129.6,11.1,5,,2012-02-05T07:40:53,2012-02-05T17:29:06,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-06,-15.5,-24.1,-20.7,-24.5,-33.5,-29.3,-30.1,44.1,0,0,0,,0,214.1,29,21.4,2.9,1034,11.4,14.5,135.9,11.7,5,,2012-02-06T07:39:31,2012-02-06T17:30:38,0.45,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-07,-12.7,-23.5,-17.8,-14.6,-32.8,-24.6,-20.3,81.4,0,0,0,snow,0.2,214.1,31.9,18.6,40.6,1031.5,90.7,5.1,103.3,9,5,,2012-02-07T07:38:07,2012-02-07T17:32:10,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-08,-3.2,-14.3,-9.8,-6.4,-22.2,-15.2,-16.3,60.8,0,0,0,snow,0.1,214.2,35.2,17.4,109.7,1033.3,69.1,10.5,127.1,11,5,,2012-02-08T07:36:41,2012-02-08T17:33:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-09,-7.7,-17.9,-12.1,-14.1,-27.8,-19.7,-18.3,61.2,0.181,100,4.17,snow,0.5,214.4,57.3,29.6,0.3,1034,44.4,6.6,118.9,10.5,5,,2012-02-09T07:35:14,2012-02-09T17:35:15,0.56,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-10,-17.3,-22.5,-19.9,-25.3,-30,-27.9,-22.3,82.6,0.181,100,4.17,snow,0.3,214.9,46,17.9,42.1,1032.8,73.3,4.4,118.7,10.3,5,,2012-02-10T07:33:46,2012-02-10T17:36:47,0.59,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-11,-14.6,-22,-18.8,-15.7,-29.3,-24.4,-22.1,75.9,0,0,0,,0,214.9,23.8,19.7,56,1028.6,77.4,4.6,102.5,8.8,4,,2012-02-11T07:32:16,2012-02-11T17:38:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2012-02-12,-13.7,-22.6,-18.6,-21.6,-29.8,-25.9,-22.7,71,0,0,0,,0,214.7,34.6,22.9,56.7,1030.9,48.5,7.3,115.1,10,5,,2012-02-12T07:30:44,2012-02-12T17:39:51,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
