name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2013-12-09,1.1,-5.7,-3.1,-1,-10.2,-6.4,-14.7,41.2,0,0,0,,0,23.3,37,11.9,302.5,1036.1,80.6,20.6,66.9,5.9,3,,2013-12-09T07:53:48,2013-12-09T16:32:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-10,4.2,-3.1,-0.1,2.2,-6,-1.5,-7.2,59.1,0,0,0,,0,23.1,19.1,11.8,177.3,1037.1,22.8,17.6,82.6,7.2,4,,2013-12-10T07:54:46,2013-12-10T16:32:15,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-11,3,-2.3,-0.6,0.6,-5.9,-3.1,-14.7,34.3,0,0,0,,0,22.6,23.4,12.4,272,1036.8,8.9,25.5,85,7.5,4,,2013-12-11T07:55:41,2013-12-11T16:32:15,0.29,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-12,3,-3,-1.1,1.8,-6.6,-2.8,-18.8,25.1,0,0,0,,0,22.6,18,10.6,277.1,1034,2.5,17.9,83.1,7.2,4,,2013-12-12T07:56:35,2013-12-12T16:32:18,0.33,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-13,0.9,-4.4,-2.4,0.8,-6.8,-3.4,-16.9,33.4,0,0,0,,0,22.6,15.4,8.2,174,1030.4,0,23.1,82,7.1,4,,2013-12-13T07:57:26,2013-12-13T16:32:24,0.36,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-14,-0.8,-6.6,-4.4,-1.9,-13,-8.1,-11,62,0.242,100,8.33,"rain,snow",1.3,23,38.9,25.2,342.9,1033.9,28.3,17,75,6.5,4,,2013-12-14T07:58:15,2013-12-14T16:32:33,0.4,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-15,3.2,-8.3,-2.8,3.2,-11.2,-3.7,-9.8,60,0,0,0,snow,0.8,24.6,25.8,7.5,202.7,1038,32.4,14.5,76,6.5,4,,2013-12-15T07:59:02,2013-12-15T16:32:45,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-16,4.8,-3.2,0.1,4.8,-3.9,-1.3,-12.1,42.1,0,0,0,,0,24.7,20.2,14.3,197.8,1036.2,10.7,24.7,81.6,6.9,4,,2013-12-16T07:59:46,2013-12-16T16:32:59,0.47,Clear,Clear conditions throughout the day.,clear-day,"06786099999,06780099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-17,4.9,-2.3,0.8,1.9,-5.8,-2.7,-15.2,29.7,0,0,0,,0,24.7,26.3,14.7,194.5,1030.9,41.5,22.5,81.5,6.9,4,,2013-12-17T08:00:28,2013-12-17T16:33:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-18,2.2,-3,-1.3,-0.4,-7.1,-4.4,-10.8,49.1,0,0,0,,0,24.7,27.2,14.2,152.3,1027.1,70,19.9,44.2,3.9,2,,2013-12-18T08:01:08,2013-12-18T16:33:37,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-19,0.3,-3.9,-1.4,-3.2,-8.8,-5.8,-7.1,66.4,0.216,100,16.67,"rain,snow",0.2,24.7,41.7,22.3,189.1,1016.5,81.3,20.9,46.8,4.1,2,,2013-12-19T08:01:45,2013-12-19T16:34:00,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-20,-0.2,-3.5,-2.3,-1.8,-8.2,-5.9,-4.3,86.5,0.194,100,12.5,"rain,snow",0.2,25,32,17.8,355.5,1026.1,89,12.8,47.5,4.2,2,,2013-12-20T08:02:20,2013-12-20T16:34:25,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-21,2.1,-4.8,-1.8,-0.6,-9.1,-5.4,-4.9,80.3,0,0,0,snow,0.1,25.1,25.7,14.4,190.2,1034.1,39.5,16.6,67.8,5.9,3,,2013-12-21T08:02:52,2013-12-21T16:34:53,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-22,2.9,-2.2,-0.3,-0.5,-7.8,-4.4,-4.5,73.7,0,0,0,,0,25.1,32.6,18.9,197,1027.1,80.1,15,48.5,4.3,2,,2013-12-22T08:03:22,2013-12-22T16:35:24,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-23,1.7,-3.4,-1.8,-1.3,-8.7,-5.4,-6.7,69.9,0,0,0,,0,25,30.5,16.6,190.3,1024,61.6,17.8,73.8,6.4,4,,2013-12-23T08:03:48,2013-12-23T16:35:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-24,2.7,-3.8,0,-2.9,-9.3,-5.4,-6.5,62.2,0,0,0,,0,24.5,66.4,33.2,189.7,1011.3,75.7,21.2,64.3,5.5,3,,2013-12-24T08:04:13,2013-12-24T16:36:34,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-25,3.2,-1.4,1.1,-2,-6.1,-4.2,-3.5,73.5,5.331,100,50,"rain,snow",3.3,24.2,80.6,34.7,180.9,997.9,89.5,12.6,44.5,3.8,2,,2013-12-25T08:04:34,2013-12-25T16:37:13,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-26,-1.3,-5.4,-3.3,-5.1,-12,-8.9,-3.9,95.5,11.846,100,95.83,"rain,snow",9.2,32,46.7,28.6,6.3,998.4,88.6,5,28.5,2.5,1,,2013-12-26T08:04:53,2013-12-26T16:37:54,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-27,-1.5,-6.5,-4.1,-5,-11.6,-8.5,-7.6,77.5,0.097,100,8.33,snow,0.8,36.1,28.1,17.6,193,1013.2,27.4,21.4,80.9,6.9,4,,2013-12-27T08:05:09,2013-12-27T16:38:38,0.83,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-28,1.4,-4.2,-1.6,-2.7,-10,-6.5,-5.7,74.7,2.685,100,8.33,"rain,snow",4.4,37.7,41.2,20.2,181.9,1010.2,58.2,19.3,67,5.8,3,,2013-12-28T08:05:23,2013-12-28T16:39:24,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-29,-2.9,-8.3,-5.4,-7.3,-12,-10.4,-6.6,91.4,6.914,100,41.67,snow,3.1,43,34.6,19.8,0,1021.6,60.3,12.8,63.1,5.5,3,,2013-12-29T08:05:33,2013-12-29T16:40:12,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-30,-5.7,-10.1,-8,-7.6,-15.2,-12.4,-15,59.9,0.012,100,4.17,snow,0.3,44,19.5,12.4,203.1,1029.9,36.5,16.9,79.8,6.7,4,,2013-12-30T08:05:41,2013-12-30T16:41:03,0.93,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2013-12-31,-3.2,-10.1,-6.5,-4.4,-15.7,-10.1,-15.9,48.7,0,0,0,,0,44,17.2,13,228.8,1023.9,38.6,19.8,83.8,7.3,4,,2013-12-31T08:05:46,2013-12-31T16:41:56,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-01,-2.2,-6.9,-5.1,-2.5,-11,-7.7,-10.5,65.8,0,0,0,,0,43.8,26.3,15.4,190.3,1018.6,65.7,22.1,79.8,6.9,4,,2014-01-01T08:05:49,2014-01-01T16:42:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-02,-0.8,-6,-3.9,-4.2,-10.8,-8.2,-6.9,80,1.722,100,20.83,"rain,snow",0,43.7,33.6,18.8,178.7,1013.2,73.5,17.8,35.2,3.1,2,,2014-01-02T08:05:48,2014-01-02T16:43:49,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-03,0.7,-6.8,-3.3,-3.8,-11.5,-7.4,-9.9,61,0,0,0,"rain,snow",2.4,44,33.1,19.3,194.7,1018,65.5,20.8,50.7,4.3,2,,2014-01-03T08:05:45,2014-01-03T16:44:49,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-04,2.2,-1.8,-0.3,-2.5,-6.5,-4.6,-2.5,85.9,9.483,100,62.5,"rain,snow",4,47.6,54.8,24.2,179.7,1011,96.7,14,28.9,2.6,1,,2014-01-04T08:05:39,2014-01-04T16:45:50,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-05,-1,-6.2,-3.7,-3.6,-11.6,-8.4,-5.3,89.7,4.68,100,62.5,"rain,snow",1.5,50.4,65.9,37,17.4,1011.7,81.3,14.3,35.4,2.8,2,,2014-01-05T08:05:30,2014-01-05T16:46:54,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-06,2.1,-5.4,-1.5,-0.4,-10.5,-5.2,-5.7,73.5,0,0,0,,0,49.3,29.1,15.1,204,1019.8,59.7,20.9,83.5,7.2,4,,2014-01-06T08:05:19,2014-01-06T16:47:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-07,2.8,-1.7,0.3,2.8,-4.3,-1.8,-3.7,74.9,0,0,0,,0,48,30.2,15.6,187.1,1021.9,57.9,26.4,76.3,6.6,4,,2014-01-07T08:05:04,2014-01-07T16:49:06,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-08,3.1,-1.7,0.4,3.1,-4.2,-1.2,-4.1,72,0,0,0,,0,46.8,16.7,10,215.5,1025.4,86.8,21.4,79.5,6.9,4,,2014-01-08T08:04:47,2014-01-08T16:50:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-09,4.8,-0.4,1.4,3.4,-3.8,-0.6,-5.4,61.1,0,0,0,"rain,snow",1,45.6,20.3,10,211.5,1019,86.7,20.1,81.4,7.1,4,,2014-01-09T08:04:27,2014-01-09T16:51:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-10,0.4,-2.6,-1.2,-1.5,-7.9,-4.6,-3,88.3,4.887,100,41.67,"rain,snow",0.9,46.9,37.5,19,308.9,1021.5,65.9,11.4,73.3,6.3,3,,2014-01-10T08:04:05,2014-01-10T16:52:39,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-11,2.7,-1.6,-0.2,2.7,-4.8,-2.4,-3.2,80.7,0,0,0,"rain,snow",0.2,47.2,28.3,15.8,261.1,1021.9,69.9,16.1,79.6,6.8,4,,2014-01-11T08:03:39,2014-01-11T16:53:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-12,1.7,-3.7,-1.9,0.7,-7.7,-4.8,-15.1,41.8,0,0,0,,0,46.8,31.7,22.1,226.6,1025.4,28.8,18.4,95.6,8.3,4,,2014-01-12T08:03:12,2014-01-12T16:55:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-13,1.9,-3.8,-1.9,1.4,-7.2,-4.8,-10.7,52.7,0.002,100,4.17,"rain,snow",3.5,48,24.3,15.1,99.3,1018.5,45,17.9,81.9,7,4,,2014-01-13T08:02:41,2014-01-13T16:56:25,0.41,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-14,-3,-6.2,-4.4,-3.4,-12.7,-7.8,-5.4,93,19.025,100,100,snow,3.3,52.3,43.2,21.3,356.4,1010.5,95.5,6,30.7,2.5,1,,2014-01-14T08:02:08,2014-01-14T16:57:43,0.44,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-15,-4.2,-7.3,-5.7,-6.9,-12.1,-9.7,-8.5,81.7,0.323,100,16.67,snow,0.7,54,35,13.1,187.9,1015.7,50.1,13.1,87.4,7.5,4,,2014-01-15T08:01:32,2014-01-15T16:59:02,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-16,-0.8,-8.1,-2.7,-5,-12.1,-7.2,-5.6,80.8,0.036,100,4.17,"rain,snow",1.3,54.5,45,22.6,179.8,1010.8,96.5,14.8,70.8,6,3,,2014-01-16T08:00:54,2014-01-16T17:00:23,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"06780099999,06786099999,06784099999,remote,06793099999"
"Davos, Graubünden, Schweiz",2014-01-17,-1.7,-5.9,-3,-5.3,-11,-7,-4,92.8,6.627,100,58.33,"rain,snow",1,56.1,44.7,14.6,96.5,1008.6,79.4,7.8,33.3,2.9,1,,2014-01-17T08:00:13,2014-01-17T17:01:45,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-18,-0.5,-6,-3.5,-3.7,-10.1,-7.4,-5.9,84.1,0,0,0,"rain,snow",0.4,56.5,28.9,13,174,1005.6,74.1,25.8,62.7,5.3,3,,2014-01-18T07:59:30,2014-01-18T17:03:08,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-19,2.7,-4.2,-1.4,-0.1,-8.9,-4.7,-3.9,83.8,0,0,0,snow,0.2,56.7,40.7,14.3,155.9,999.7,86.6,21,70.9,6,3,,2014-01-19T07:58:44,2014-01-19T17:04:32,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-20,-0.9,-3.5,-2.6,-2.1,-9.1,-6.1,-4,90.1,1.836,100,62.5,"rain,snow",0.6,56.1,32,20.4,357.7,1004.1,92.7,8.3,69.3,6.1,3,,2014-01-20T07:57:56,2014-01-20T17:05:56,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-21,0.1,-8.6,-4.6,-2.7,-14,-10,-5.6,92.6,1.459,100,41.67,snow,0.4,56.8,32.1,21.5,357.1,1012.6,77.6,2.1,76.6,6.6,3,,2014-01-21T07:57:05,2014-01-21T17:07:22,0.68,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-22,-1.9,-7.7,-5.2,-2,-12.7,-9,-8.8,76.1,0,0,0,,0,56.6,26.8,13.9,170.1,1014.2,2.4,29.6,93.6,8,4,,2014-01-22T07:56:13,2014-01-22T17:08:49,0.71,Clear,Clear conditions throughout the day.,clear-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-23,-2.9,-8.7,-6.2,-3,-10.9,-8.4,-10,75.1,0,0,0,snow,0.6,56.8,27.6,12.6,342,1018,66.2,21.8,75.7,6.6,4,,2014-01-23T07:55:17,2014-01-23T17:10:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-24,-6.9,-10.1,-8.3,-7.4,-17.6,-14.7,-10.6,83.6,0.521,100,16.67,snow,1.6,57.8,55.5,29.5,20,1016.5,82.6,2.1,43.8,3.8,2,,2014-01-24T07:54:20,2014-01-24T17:11:44,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-25,-5.6,-13.4,-9.6,-11.5,-20.3,-15.5,-15.2,64.8,0,0,0,snow,2.5,59.9,45,28.2,1,1020.2,35.4,45,110.8,9.5,5,,2014-01-25T07:53:20,2014-01-25T17:13:12,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-26,-6,-9.7,-7.6,-10.7,-18.1,-14.4,-10.3,81.2,12.85,100,54.17,snow,1.4,62.3,119.9,58.9,349.7,1014.1,68.7,11.5,87.5,7.4,4,,2014-01-26T07:52:19,2014-01-26T17:14:41,0.85,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-27,-5.7,-9.4,-7.1,-7.6,-16.5,-12.2,-8.7,88.6,2.451,100,58.33,snow,0.9,63.1,54.4,31.5,7.4,1003.9,71,11.4,89.3,7.9,4,,2014-01-27T07:51:15,2014-01-27T17:16:11,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-28,-0.9,-13.3,-9.9,-0.9,-18.6,-13.8,-12.1,84.5,0.049,100,16.67,"rain,snow",0.5,64,25.5,11.3,351.7,1004,67.2,12.8,69.1,6,3,,2014-01-28T07:50:09,2014-01-28T17:17:41,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-29,-5.3,-13.8,-10,-10.2,-20.8,-15.6,-16.1,61.9,0,0,0,,0,63.9,31.2,16.6,188.5,1003.4,64.2,15.5,91.1,7.9,4,,2014-01-29T07:49:00,2014-01-29T17:19:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-30,-2.3,-9.1,-5.7,-7.3,-14,-10.3,-8.5,81.6,0.898,100,25,snow,0.3,63.9,40.9,18.4,144.2,1006.4,94.4,16.9,49.4,4.2,2,,2014-01-30T07:47:50,2014-01-30T17:20:43,0,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-01-31,0,-4,-2.7,-3.4,-9.2,-6.2,-4.2,89.6,1.678,100,50,"rain,snow",0.2,64.3,32.5,17.9,183.1,1010,68,9.5,78.7,6.7,3,,2014-01-31T07:46:38,2014-01-31T17:22:14,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-02-01,4.3,-3.9,-1,0.4,-9,-5.5,-3.5,83.2,0.519,100,16.67,"rain,snow",0.9,64.6,38.9,25.8,153.1,1006.8,50.4,17.1,81,7,3,,2014-02-01T07:45:24,2014-02-01T17:23:45,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-02-02,-3.8,-5.9,-4.9,-4.9,-11.5,-8.9,-5.8,93.5,6.344,100,95.83,snow,1,65.7,37,18.3,26.1,1015.1,99.2,5.5,53.5,4.6,3,,2014-02-02T07:44:08,2014-02-02T17:25:17,0.08,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-02-03,1.7,-6.8,-3.1,-2.8,-12.3,-7.5,-4.8,88,0.004,100,8.33,"rain,snow",1.3,66.6,34.2,20.6,166.5,1012.5,70,16.9,91.7,7.9,4,,2014-02-03T07:42:51,2014-02-03T17:26:49,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"06780099999,06786099999,06784099999,06793099999"
"Davos, Graubünden, Schweiz",2014-02-04,1.2,-5,-2.1,-2.8,-12.5,-6.1,-5,81.5,0.038,100,8.33,"rain,snow",1.8,68.3,41.3,25.8,176.7,1013.2,75.5,4.8,73,6.3,3,,2014-02-04T07:41:31,2014-02-04T17:28:21,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"06780099999,06786099999,06784099999,06793099999"
