name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2000-12-01,9.2,-0.6,3.2,7,-4,-0.1,-3.9,60.4,0.054,100,4.17,rain,0,14.7,,29.8,228.3,,37.1,22.8,,,,,2000-12-01T07:45:15,2000-12-01T16:34:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-02,7.2,2.2,4.6,4.2,-1.3,2.3,-0.5,69.9,0,0,0,,0,11.9,,20.3,225.2,,82.1,18.5,,,,,2000-12-02T07:46:26,2000-12-02T16:33:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-03,5.9,2.4,3.5,4.3,0.7,3.1,0.9,83.7,0.259,100,12.5,rain,0.2,11.1,,10.3,310.5,,92.1,10.4,,,,,2000-12-03T07:47:36,2000-12-03T16:33:28,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06990099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-04,7.1,0.4,3.2,5.2,-1.4,1.9,-0.4,77.7,0.303,100,4.17,rain,0.1,11.1,,14.1,244.1,,71.4,13.6,,,,,2000-12-04T07:48:44,2000-12-04T16:33:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-05,8.2,0.4,3.1,6.2,-2.1,1.4,-3.5,63.1,0,0,0,,0,10.6,,15.1,174.9,,29.2,28.9,,,,,2000-12-05T07:49:51,2000-12-05T16:32:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-06,5.8,-1.6,2.3,3.2,-4.1,0.1,-4.6,61.1,0.035,100,8.33,"rain,snow",0.3,10.7,,16.4,239.7,,58.2,22.6,,,,,2000-12-06T07:50:55,2000-12-06T16:32:40,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06786099999,06794099999,11308099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-07,8.6,1.4,5.4,5.6,-1,2.5,-0.8,65.6,0.327,100,8.33,"rain,snow",0.3,11,,22.7,198.4,,83.4,19.9,,,,,2000-12-07T07:51:59,2000-12-07T16:32:29,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,11308099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-08,10.7,4.6,7.6,10.7,2.9,5.2,0.3,60.4,1.775,100,16.67,rain,0,10.4,,22.9,190.1,,76.8,8.9,,,,,2000-12-08T07:53:00,2000-12-08T16:32:22,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06990099999,06680099999,06786099999,06794099999,11308099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-09,7.9,2.1,4.1,7.9,0.1,3.2,2.3,88.6,5.793,100,20.83,rain,0,9.9,,17,181.8,,93.9,8.2,,,,,2000-12-09T07:53:59,2000-12-09T16:32:17,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06990099999,06786099999,06794099999,11308099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-10,4.7,-0.2,1.9,2.5,-4.2,-0.3,-0.9,82.3,2.554,100,12.5,"rain,snow",0.4,9.7,,14.1,271.8,,80.3,18.4,,,,,2000-12-10T07:54:56,2000-12-10T16:32:15,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-11,7,-0.3,2.1,5.1,-3.6,-0.2,-3.3,68.2,0.058,100,4.17,"rain,snow",0.3,10.1,,13.2,254.9,,62.2,23.6,,,,,2000-12-11T07:55:52,2000-12-11T16:32:16,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-12,6.8,-0.1,3,4.9,-2.5,0.6,-3.5,62.9,0,0,0,,0,10.1,,13.4,267.5,,66.9,26.3,,,,,2000-12-12T07:56:45,2000-12-12T16:32:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-13,6.9,-0.9,3.1,4.6,-3.8,1,-2,69.4,0,0,0,,0,10.1,,12,260.6,,70.8,22,,,,,2000-12-13T07:57:36,2000-12-13T16:32:26,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-14,2.9,-2.8,0.4,-0.1,-6,-2.7,-4,72.4,0,0,0,"rain,snow",4.2,11.6,,14.9,249.1,,76,22.6,,,,,2000-12-14T07:58:25,2000-12-14T16:32:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06680099999,06990099999,06786099999,06794099999,11308099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-15,1.7,-3.4,0.1,-0.9,-6.6,-3.3,-3.2,79.4,5.876,100,12.5,"rain,snow",9,18.8,,15.8,343.8,,93.5,7.6,,,,,2000-12-15T07:59:11,2000-12-15T16:32:47,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-16,-1.3,-5.9,-3.6,-4.5,-10.4,-6.6,-7.1,76.8,1.286,100,12.5,"rain,snow",6.3,27.1,,12.6,311.7,,83.8,8.6,,,,,2000-12-16T07:59:55,2000-12-16T16:33:02,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-17,-2.1,-6.1,-4.4,-3,-9.7,-7.1,-7.5,78.9,0.012,100,4.17,snow,3.5,31.8,,11.8,261.5,,72.3,16.2,,,,,2000-12-17T08:00:37,2000-12-17T16:33:20,0.71,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-18,-0.8,-7.8,-4.1,-3.8,-11.5,-7.3,-8.9,70.6,0,0,0,"rain,snow",1.1,34.1,,12,257.3,,59.9,24.9,,,,,2000-12-18T08:01:16,2000-12-18T16:33:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-19,3.6,-9.8,-1.4,1.8,-9.8,-4.1,-5.8,72.7,0.12,100,16.67,"rain,snow",0.1,34.3,,10.8,256.4,,66,16.2,,,,,2000-12-19T08:01:53,2000-12-19T16:34:04,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-20,1.6,-4.4,-1.9,-1.2,-7.7,-5,-5.7,75.5,0.01,100,4.17,snow,0,34,,16.7,288,,55.8,21.6,,,,,2000-12-20T08:02:28,2000-12-20T16:34:30,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-21,0.1,-6.5,-2.8,-2.8,-9.4,-5.6,-7.7,69.9,0,0,0,,0,33.7,,10,323.5,,59.2,14.4,,,,,2000-12-21T08:02:59,2000-12-21T16:34:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-22,0.1,-7,-5,-2,-11,-8.5,-14.6,47.4,0,0,0,,0,33.7,,9.5,270.2,,14.5,31.5,,,,,2000-12-22T08:03:29,2000-12-22T16:35:30,0.89,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-23,0.2,-8.5,-4.7,-2.3,-12.9,-8.1,-16.9,38.6,0,0,0,,0,33.7,,10.3,236.1,,0,36.7,,,,,2000-12-23T08:03:55,2000-12-23T16:36:04,0.92,Clear,Clear conditions throughout the day.,clear-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-24,2.8,-7.9,-2.3,-1,-13.1,-6.8,-13.9,41.6,0.035,100,4.17,"rain,snow",0,32.6,,19.7,225.8,,44.1,24.9,,,,,2000-12-24T08:04:19,2000-12-24T16:36:40,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-25,3.1,-1.2,1.1,0.1,-3.6,-2.2,-3.9,69.6,0.745,100,12.5,"rain,snow",2.6,30.6,,18.6,193.1,,96,16.1,,,,,2000-12-25T08:04:40,2000-12-25T16:37:19,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,11308099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-26,3.8,-2.4,0.3,1,-4.5,-2.3,-3.4,77.2,0.301,100,12.5,"rain,snow",0.6,31.4,,13.3,225.4,,74.2,18.7,,,,,2000-12-26T08:04:59,2000-12-26T16:38:01,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-27,0.9,-3.6,-1.7,-1.5,-7.8,-4.1,-5.8,74,0.059,100,4.17,"rain,snow",0.4,31.9,,12.1,202.3,,63.7,22.1,,,,,2000-12-27T08:05:14,2000-12-27T16:38:45,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-28,-0.2,-7,-3.2,-1.9,-10.3,-5.4,-5.5,84.2,0.977,100,8.33,"rain,snow",3.3,32.4,,16.7,330.7,,85.6,9.8,,,,,2000-12-28T08:05:27,2000-12-28T16:39:32,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-29,-1.4,-6.1,-4.3,-3.9,-9.3,-6.9,-6.2,86.1,1.723,100,12.5,"rain,snow",4.8,37.2,,13,6,,96.3,5.4,,,,,2000-12-29T08:05:38,2000-12-29T16:40:20,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-30,-4.4,-10.7,-7.5,-7.9,-15.5,-11.3,-10.6,78.7,0.931,100,8.33,snow,1.8,41,,11,291.8,,63.4,19.4,,,,,2000-12-30T08:05:45,2000-12-30T16:41:12,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2000-12-31,-4,-10.7,-8.6,-6.9,-16.4,-13.1,-15.1,60.9,0,0,0,,0,41.1,,12.7,275.4,,45.7,30.5,,,,,2000-12-31T08:05:50,2000-12-31T16:42:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-01,1.4,-11.2,-4.2,-1.5,-17.7,-8.6,-12.1,54.7,0,0,0,,0,39.9,,14.3,236.9,,48.4,36.9,,,,,2001-01-01T08:05:52,2001-01-01T16:43:01,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-02,3.7,-2,1,0.2,-6,-2.5,-3.9,70.1,0.38,100,8.33,"rain,snow",3.8,40.9,,17.5,202.5,,75.5,13.6,,,,,2001-01-02T08:05:51,2001-01-02T16:43:59,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-03,1.6,-5,-1.2,0.7,-8.8,-2.9,-3.6,83.7,1.444,100,12.5,"rain,snow",2.6,45.7,,9.5,269.7,,78.3,12.3,,,,,2001-01-03T08:05:47,2001-01-03T16:44:58,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-04,3,-5,-1.1,-0.3,-10.8,-5,-6.9,65.5,0.134,100,8.33,"rain,snow",0,45.8,,20.6,187.9,,73.1,19.5,,,,,2001-01-04T08:05:41,2001-01-04T16:46:00,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-05,4.6,-4.7,0.7,0.6,-9.2,-3.7,-6.9,58,0,0,0,,0,45.8,,27.4,203.8,,74.4,23.2,,,,,2001-01-05T08:05:31,2001-01-05T16:47:04,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-06,6.2,1.9,4.2,3.5,-1.2,0.9,0.5,77.6,0.814,100,12.5,"rain,snow",2.1,46.8,,24.8,303,,99,14.3,,,,,2001-01-06T08:05:19,2001-01-06T16:48:10,0.39,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-07,1.8,-1.9,-0.4,-0.4,-2.2,-1.2,-1.2,94.3,24.073,100,16.67,"rain,snow",9.5,53.2,,12,349.6,,100,1.9,,,,,2001-01-07T08:05:05,2001-01-07T16:49:17,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-08,-1.5,-3,-2.1,-1.8,-6.6,-3.7,-3.5,90.3,10.38,100,20.83,"rain,snow",7.5,63.3,,12.8,5,,100,3.4,,,,,2001-01-08T08:04:47,2001-01-08T16:50:27,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-09,-1.9,-7.3,-4.2,-3.5,-11.6,-8,-8.6,72.2,0.855,100,8.33,snow,1.7,67.3,,16.1,288,,60,16.5,,,,,2001-01-09T08:04:27,2001-01-09T16:51:38,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-10,0.3,-5,-1.7,-2.8,-11.1,-5.7,-5.4,75.9,0.127,100,4.17,"rain,snow",0.2,67,,18.2,218.6,,79.2,15.9,,,,,2001-01-10T08:04:04,2001-01-10T16:52:50,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,11105099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-11,2.5,-0.7,0.5,0.4,-4.3,-2.1,-2.1,82.9,0.304,100,8.33,"rain,snow",0.2,67.2,,16.2,220.5,,86.6,14.6,,,,,2001-01-11T08:03:38,2001-01-11T16:54:05,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-12,1,-1,-0.1,0.4,-4,-1.5,-1.3,91.4,0.664,100,4.17,"rain,snow",0.1,66.9,,10.3,21.7,,89.9,12.3,,,,,2001-01-12T08:03:10,2001-01-12T16:55:20,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-13,-0.4,-4.5,-2.2,-3,-8.3,-6,-6,75.5,0.164,100,8.33,"rain,snow",0,65.3,,14.3,28.6,,95.1,4,,,,,2001-01-13T08:02:39,2001-01-13T16:56:37,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11105099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2001-01-14,-3.3,-8.9,-5.9,-5.5,-12.7,-8.9,-12.1,62.1,0,0,0,,0,65,,10.2,6,,52,19,,,,,2001-01-14T08:02:06,2001-01-14T16:57:56,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11110099999,06990099999,06680099999,06786099999,06794099999,06792099999,16008099999,11310099999,06791099999"
