name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2007-12-02,1.5,-3.8,-1.2,-0.9,-8.2,-4.6,-5.8,72.4,0,0,0,"rain,snow",1.3,73.1,43.1,21.3,208,,84.4,14.8,,,,,2007-12-02T07:45:37,2007-12-02T16:34:05,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-03,-0.5,-9.1,-4.2,-5.3,-15.1,-9.6,-5.9,87.8,16.884,100,12.5,"rain,snow",9.2,77.5,83.5,40.2,335.8,,90.1,7.1,,,,,2007-12-03T07:46:48,2007-12-03T16:33:41,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-04,-3.4,-8.9,-6.3,-7,-15.4,-12,-7.8,89.2,16.91,100,16.67,snow,6.2,87.8,69.9,29.5,350.5,,95,3.7,,,,,2007-12-04T07:47:57,2007-12-04T16:33:21,0.83,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-05,1.6,-6.2,-2.2,-1.4,-11.2,-5.8,-4.8,83.4,0.979,100,4.17,snow,0.7,89.8,63.5,16.2,268.3,,65.2,19.5,,,,,2007-12-05T07:49:05,2007-12-05T16:33:03,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-06,-0.5,-3.1,-1.6,-2.4,-7.2,-4.9,-3.5,87.2,0.362,100,4.17,"rain,snow",0.5,89.4,37.9,22,324.6,,77.3,20.5,,,,,2007-12-06T07:50:11,2007-12-06T16:32:47,0.89,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-07,1.7,-2.7,-0.3,1.1,-9.1,-3.7,-0.9,95.8,8.323,100,62.5,"rain,snow",5.1,91.5,49.2,26,291.1,,97,16.8,,,,,2007-12-07T07:51:15,2007-12-07T16:32:35,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-08,-3.5,-8.1,-5.5,-8.9,-12.4,-11.3,-8.2,82.2,2.808,100,33.33,snow,5.6,98,66.1,26.7,2.3,,86.2,13.9,,,,,2007-12-08T07:52:18,2007-12-08T16:32:25,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-09,-2.7,-7.7,-4.9,-2.7,-12.8,-9.1,-7.9,79.2,0,0,0,snow,2.7,101.9,42.7,21.5,199.5,,88.9,17.8,,,,,2007-12-09T07:53:18,2007-12-09T16:32:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-10,-3.6,-8.3,-5.9,-5.2,-13,-9.2,-8.9,80.1,0.894,100,20.83,snow,5.7,105,36.9,16.1,256.9,,93,14.3,,,,,2007-12-10T07:54:17,2007-12-10T16:32:15,0.03,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-11,-5.6,-7.1,-6.2,-5.8,-13.7,-12,-7.6,90.2,9.938,100,50,snow,9.7,113.2,51.5,23.7,344.1,,98.5,4.4,,,,,2007-12-11T07:55:14,2007-12-11T16:32:14,0.06,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-12,-6.2,-7.3,-6.9,-10.8,-14.8,-13.3,-8.2,90.1,0,0,0,snow,6.1,122,34.3,22.8,9.5,,94.2,8.6,,,,,2007-12-12T07:56:08,2007-12-12T16:32:15,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-13,-5.6,-10.2,-8.3,-8.8,-15.5,-12.9,-12,75.6,0,0,0,snow,1.3,124.8,31.7,12.9,89.8,,42.3,25.2,,,,,2007-12-13T07:57:01,2007-12-13T16:32:20,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-14,-6.8,-14.8,-10.8,-12.6,-21.4,-17,-16.3,64.3,0,0,0,,0,124.3,41,26.1,333.1,,55.1,28.6,,,,,2007-12-14T07:57:51,2007-12-14T16:32:27,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-15,-9.7,-15.7,-13.5,-14.2,-22.2,-18.9,-21.2,52.7,0,0,0,,0,123.8,36.2,11.8,245.2,,17.5,31.4,,,,,2007-12-15T07:58:39,2007-12-15T16:32:37,0.2,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-16,-8.1,-15.4,-12.5,-12.2,-23.1,-17.8,-18.5,61.5,0,0,0,,0,123.4,49,34.8,164.4,,28.6,27.2,,,,,2007-12-16T07:59:25,2007-12-16T16:32:50,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-17,-6,-12,-10.2,-11.4,-22.4,-16.8,-17.4,55.7,0,0,0,,0,122.9,58.1,31.4,129.1,,18.4,28.2,,,,,2007-12-17T08:00:08,2007-12-17T16:33:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-18,-4.8,-10.6,-8.3,-4.8,-14.4,-10,-20.7,36.4,0,0,0,,0,122.2,27.9,10,170.2,,21.6,30.5,,,,,2007-12-18T08:00:49,2007-12-18T16:33:25,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-19,-2.8,-9.9,-6.8,-2.8,-14.9,-10.1,-16.9,45.2,0,0,0,,0,121.2,24.7,10.5,130.5,,2.5,35.4,,,,,2007-12-19T08:01:28,2007-12-19T16:33:46,0.34,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-20,-1.3,-6.8,-4.4,-1.3,-10.2,-7,-16.8,37.7,0,0,0,,0,120.8,19,10.1,150.3,,0,38.5,,,,,2007-12-20T08:02:04,2007-12-20T16:34:10,0.37,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-21,0,-5.6,-3.7,-2.7,-9.9,-6.7,-11.2,56.2,0,0,0,,0,120.6,19.8,9.6,127.1,,0,35.7,,,,,2007-12-21T08:02:38,2007-12-21T16:34:37,0.41,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-22,-1.7,-6.6,-4.6,-4.4,-11,-8.1,-13.5,50.2,0,0,0,,0,120.6,18.9,12.8,173.3,,39.1,36.2,,,,,2007-12-22T08:03:08,2007-12-22T16:35:06,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-23,-1.2,-6,-4.1,-1.2,-8.5,-4.7,-9,68.8,0,0,0,,0,120.3,21.8,6.5,286.8,,55.8,30.3,,,,,2007-12-23T08:03:37,2007-12-23T16:35:38,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-24,-2.5,-9.1,-5.7,-5.4,-14.4,-9.5,-13,58.2,0,0,0,,0,119,25.9,14.4,315,,3,28.9,,,,,2007-12-24T08:04:03,2007-12-24T16:36:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-25,-2.5,-9.8,-6.8,-6.6,-15.5,-11.7,-19.1,37.2,0,0,0,,0,117.7,29.9,14.9,348.1,,13.5,31.4,,,,,2007-12-25T08:04:26,2007-12-25T16:36:51,0.55,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-26,-1.8,-8.2,-5.6,-3.7,-13.3,-9.8,-16.9,41.6,0,0,0,,0,117.6,29.7,18.8,356.2,,70.5,20.5,,,,,2007-12-26T08:04:46,2007-12-26T16:37:30,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-27,-3.1,-8.8,-6.7,-3.1,-10.3,-7.2,-14.2,56.4,0,0,0,,0,117.5,25.6,6.2,347.7,,10,25.4,,,,,2007-12-27T08:05:04,2007-12-27T16:38:13,0.61,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-28,0.1,-7.4,-4.4,-1.8,-10.8,-6.4,-18.7,32.5,0,0,0,,0,117.5,20.8,8.8,201.5,,51.3,34.2,,,,,2007-12-28T08:05:19,2007-12-28T16:38:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-29,-1.5,-6.9,-4.8,-1.5,-9.1,-6.2,-20.9,27.1,0,0,0,"rain,snow",1.7,118,16.8,9.4,252.2,,8.5,37.3,,,,,2007-12-29T08:05:31,2007-12-29T16:39:45,0.68,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-30,-4.8,-7.3,-6.2,-5,-13.6,-10.9,-9.5,79.8,0.73,100,12.5,snow,1.6,120.1,38.5,21.9,349.2,,86.4,12.9,,,,,2007-12-30T08:05:40,2007-12-30T16:40:35,0.71,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2007-12-31,-7.4,-11.3,-8.7,-8,-15.3,-12.6,-10.3,88.2,0,0,0,snow,0.8,121.1,26.4,16.3,335.3,,61,19.5,,,,,2007-12-31T08:05:47,2007-12-31T16:41:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-01,-7.6,-14.8,-11.9,-13.1,-21.3,-17.9,-22.5,43.3,0,0,0,snow,0.3,121.2,29.9,18.2,329,,61,26.1,,,,,2008-01-01T08:05:51,2008-01-01T16:42:21,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-02,-6.9,-14.3,-10.6,-10.8,-18.8,-14.1,-22.3,39.8,0,0,0,,0,119.9,28.7,18.2,211.6,,44.1,23.3,,,,,2008-01-02T08:05:52,2008-01-02T16:43:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-03,-3.4,-10.5,-6.8,-8.5,-16.9,-12.7,-12.5,64,0,0,0,snow,0.8,120,39.4,20.3,180.5,,56.2,14.3,,,,,2008-01-03T08:05:50,2008-01-03T16:44:15,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-04,-0.8,-5.9,-3.6,-4.7,-11.5,-8.1,-7.7,73.2,0,0,0,"rain,snow",0.9,120.9,35.4,16.9,181.2,,82.2,14.7,,,,,2008-01-04T08:05:45,2008-01-04T16:45:16,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-05,0.4,-4.5,-2,-4.2,-10.1,-6.6,-6.5,71.5,0.004,100,4.17,"rain,snow",1.8,121.9,36.2,20.8,182.8,,88.9,12.6,,,,,2008-01-05T08:05:38,2008-01-05T16:46:18,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-06,-0.8,-5.2,-2.9,-4.4,-9.3,-6.8,-4.4,89.7,9.176,100,50,"rain,snow",1.8,124,38.6,19,290.7,,95.6,9,,,,,2008-01-06T08:05:28,2008-01-06T16:47:23,0.93,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-07,-0.1,-6.4,-2.6,-2.4,-10.4,-6.6,-4.3,88,5.054,100,25,"rain,snow",1.1,125.4,51.5,26.7,346.3,,81.3,10.4,,,,,2008-01-07T08:05:15,2008-01-07T16:48:29,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-08,-2.5,-9.9,-6.9,-5.6,-15,-10.9,-16.5,47.2,0,0,0,snow,0.4,126.1,49.4,14.3,205.1,,20.4,19.6,,,,,2008-01-08T08:04:59,2008-01-08T16:49:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-09,-1.5,-6.7,-4.3,-1.8,-11.7,-6.4,-12.8,53.4,0,0,0,,0,125.6,22.3,13.7,225.2,,65.5,19.9,,,,,2008-01-09T08:04:41,2008-01-09T16:50:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-10,0.5,-6.5,-4.1,-2.1,-9.6,-6.8,-10.7,61.1,0,0,0,,0,125.2,18.5,9.4,205.9,,34.8,27,,,,,2008-01-10T08:04:20,2008-01-10T16:51:59,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-11,2.2,-7.1,-1.6,-2,-12.8,-6.1,-6.8,68.7,0.003,100,4.17,"rain,snow",0,125.1,52.8,21.8,177.2,,67.7,15.9,,,,,2008-01-11T08:03:56,2008-01-11T16:53:12,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-12,1.1,-6.8,-3.2,-3.8,-12.9,-8.8,-5,88,9.24,100,66.67,"rain,snow",0.9,125.2,61.2,29.5,22.2,,100,6.2,,,,,2008-01-12T08:03:30,2008-01-12T16:54:26,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-13,-2.9,-7.1,-5.1,-6.1,-12.6,-9.1,-7.5,83.2,0.028,100,8.33,snow,0.5,126.3,33.9,15.4,163.5,,50.6,15.3,,,,,2008-01-13T08:03:01,2008-01-13T16:55:42,0.18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-14,-2.1,-7,-5,-6.8,-11.9,-9.7,-7.8,80.8,0,0,0,,0,126.3,32.9,19.5,183.7,,63.9,20,,,,,2008-01-14T08:02:29,2008-01-14T16:57:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-15,-0.7,-7.6,-4.1,-5.8,-13.6,-9.2,-7.3,79.3,0,0,0,"rain,snow",2.6,127.2,40.9,20.7,187.7,,67.7,16.3,,,,,2008-01-15T08:01:55,2008-01-15T16:58:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-16,-1,-4,-2.4,-3.8,-8.1,-6,-6.2,76.1,1.281,100,20.83,"rain,snow",3,130.7,52.9,24.3,202.8,,98.2,11.1,,,,,2008-01-16T08:01:18,2008-01-16T16:59:39,0.28,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-17,-3.1,-6.2,-4.5,-3.1,-11.2,-8.2,-7.8,79.6,0.324,100,20.83,snow,0.9,132.5,30.7,15.4,355.9,,72.7,18.7,,,,,2008-01-17T08:00:38,2008-01-17T17:01:00,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-18,-0.7,-5.3,-3,-1.2,-10.2,-6.2,-6.3,79,2.326,100,25,"rain,snow",0.3,131.8,41.5,13.7,253.4,,84.2,13.9,,,,,2008-01-18T07:59:56,2008-01-18T17:02:22,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-19,1.3,-3.2,-1.3,1.1,-6.2,-3.8,-5.7,74.1,0,0,0,"rain,snow",0.2,131.7,36.8,10,317.1,,65.5,24.9,,,,,2008-01-19T07:59:12,2008-01-19T17:03:46,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-20,4.3,-3.6,-0.5,2.1,-7.5,-3.2,-13.8,37,0,0,0,,0,129.9,23.9,14.9,273,,48.3,24.4,,,,,2008-01-20T07:58:25,2008-01-20T17:05:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-21,4.8,-2,0.1,3,-5,-2.5,-15.1,32.2,0,0,0,"rain,snow",2,129.2,51.8,10,295.8,,39.6,24.6,,,,,2008-01-21T07:57:36,2008-01-21T17:06:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999"
"Davos, Graubünden, Schweiz",2008-01-22,0.2,-10.1,-4.2,-2.8,-17.3,-10.4,-7.2,81.2,11.028,100,41.67,"rain,snow",3.4,132.3,94.1,40.8,358.3,,97.5,3.3,,,,,2008-01-22T07:56:44,2008-01-22T17:08:01,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999"
