name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Davos, Graubünden, Schweiz",2002-11-29,1.1,-3.6,-1.6,-0.9,-9.8,-6.1,-2.4,94.7,15.842,100,16.67,"rain,snow",3.6,48,,26,19,,100,2,,,,,2002-11-29T07:42:12,2002-11-29T16:35:25,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-11-30,-1.5,-4.5,-3.5,-1.5,-10.2,-7.4,-4.7,91.9,1.634,100,8.33,"rain,snow",3,52,,18.1,7.4,,95.3,6.8,,,,,2002-11-30T07:43:26,2002-11-30T16:34:54,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-01,-3.6,-7.2,-5.6,-6.2,-15.1,-9.6,-9.7,73.7,0.004,100,4.17,snow,0.9,53.8,,28,219.1,,43,30.5,,,,,2002-12-01T07:44:40,2002-12-01T16:34:26,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06798099999,11110099999,06680099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-02,-3.9,-6.7,-5.2,-4.2,-13.8,-10.3,-7.1,87.5,5.395,100,8.33,snow,1.1,54.5,,25.9,353.9,,88.7,10.7,,,,,2002-12-02T07:45:52,2002-12-02T16:34:01,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-03,-5.1,-8.7,-6.6,-6.7,-14.7,-12.2,-7.9,90.9,1.531,100,8.33,snow,0.6,55.4,,28.3,13.7,,91.5,7.9,,,,,2002-12-03T07:47:02,2002-12-03T16:33:38,0.97,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-04,-4.4,-10.3,-7.2,-5.5,-16.1,-10.2,-9.7,82.2,0,0,0,,0,54.3,,14.7,138.2,,68,22.1,,,,,2002-12-04T07:48:12,2002-12-04T16:33:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-05,-2.9,-6.4,-4.8,-4.9,-10.8,-7.2,-6.4,88.2,0.597,100,4.17,snow,0,54.1,,12.1,58.3,,87.5,11.1,,,,,2002-12-05T07:49:19,2002-12-05T16:33:00,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-06,-1.2,-5.8,-4.1,-2,-10,-6,-6.2,85.5,0.068,100,4.17,"rain,snow",0,54,,13.4,333.4,,79.3,14.9,,,,,2002-12-06T07:50:25,2002-12-06T16:32:46,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,06794099999,11308099999,06792099999,11105099999,16008099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-07,-1.1,-5.9,-4.4,-4.3,-9.7,-7.6,-7,82.4,0,0,0,,0,53.9,,11,163.3,,45.6,31.2,,,,,2002-12-07T07:51:29,2002-12-07T16:32:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-08,-1,-6.8,-4.9,-3,-11.4,-7.4,-8.3,77.1,0,0,0,,0,53.9,,11.5,168.6,,33.1,33.7,,,,,2002-12-08T07:52:31,2002-12-08T16:32:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-09,-4.4,-9.2,-6.9,-4.9,-14.1,-10,-9.5,81.7,0,0,0,,0,53.9,,11.9,229.9,,66.7,20.1,,,,,2002-12-09T07:53:31,2002-12-09T16:32:19,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-10,-3.1,-10,-7.2,-4,-14.2,-10.5,-11.9,70.1,0,0,0,snow,0.4,54.1,,13.9,215.1,,15.8,38.6,,,,,2002-12-10T07:54:29,2002-12-10T16:32:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-11,-1,-7.8,-5.1,-3.2,-12.4,-8.4,-9.6,71.5,0,0,0,,0,54.3,,20.2,211.7,,18.5,39.4,,,,,2002-12-11T07:55:26,2002-12-11T16:32:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-12,-0.5,-5.4,-4,-4.2,-11,-8.5,-7.2,79.3,0,0,0,,0,54,,19,213.1,,47.8,34.8,,,,,2002-12-12T07:56:20,2002-12-12T16:32:17,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-13,-1.1,-5.5,-3.9,-3.3,-8.6,-6.4,-6.1,84.6,0.185,100,4.17,snow,0,53.9,,13.4,329.8,,88.7,6.9,,,,,2002-12-13T07:57:12,2002-12-13T16:32:22,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,16008099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-14,-0.5,-6.5,-3.6,-1.5,-11.4,-7.6,-11.1,56.9,0,0,0,,0,53.9,,19.1,207.2,,72.6,27.8,,,,,2002-12-14T07:58:02,2002-12-14T16:32:30,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-15,-0.7,-4.5,-2.9,-0.7,-9,-4.1,-6.2,78.7,0.994,100,4.17,"rain,snow",0.5,54,,12.2,232.7,,87.7,19.1,,,,,2002-12-15T07:58:49,2002-12-15T16:32:41,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06798099999,11110099999,06990099999,06792099999,16008099999,11105099999,06784099999,06680099999,06780099999,06786099999,06794099999,11308099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-16,-1.6,-5.6,-3.7,-1.6,-9.1,-7.1,-6,84.6,0.293,100,12.5,"rain,snow",3.6,55.6,,16.1,212.2,,83.1,18.2,,,,,2002-12-16T07:59:35,2002-12-16T16:32:54,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-17,-1.7,-3.1,-2.6,-1.7,-8.3,-5,-3.5,93.5,9.82,100,12.5,"rain,snow",3.9,60.6,,16.8,329.9,,98.6,7.1,,,,,2002-12-17T08:00:18,2002-12-17T16:33:11,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-18,-3.6,-7.6,-5.6,-6.5,-13.3,-10.3,-7.1,89.5,1.025,100,4.17,snow,0.4,62.2,,20.1,30.2,,81.2,8.3,,,,,2002-12-18T08:00:58,2002-12-18T16:33:30,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-19,-0.3,-8.2,-5.1,-0.3,-12.8,-6.3,-16.2,43.4,0,0,0,,0,62.1,,10,203.9,,13.3,41.5,,,,,2002-12-19T08:01:36,2002-12-19T16:33:52,0.5,Clear,Clear conditions throughout the day.,clear-day,"06798099999,11110099999,06788099999,06780099999,06786099999,11308099999,06792099999,11105099999,16008099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-20,-1,-5.8,-3.6,-1.5,-10,-5.9,-14.1,47.7,0,0,0,,0,61.5,,13.1,298.5,,51.8,35.8,,,,,2002-12-20T08:02:12,2002-12-20T16:34:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-21,-0.3,-2.4,-1.3,-0.4,-6.9,-4,-2.8,90.1,3.725,100,12.5,"rain,snow",3.9,62.8,,23.3,308.8,,97.7,13.5,,,,,2002-12-21T08:02:45,2002-12-21T16:34:44,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-22,1.6,-4,-0.8,0.1,-6.3,-3.6,-2,91.6,4.693,100,12.5,"rain,snow",3.8,67.8,,17.2,230.1,,89.8,14,,,,,2002-12-22T08:03:15,2002-12-22T16:35:14,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-23,3.4,-0.7,0.7,1.2,-4.7,-1.8,-4.6,72.2,5.086,100,4.17,"rain,snow",0.9,69.5,,14.5,327.4,,82.1,24.2,,,,,2002-12-23T08:03:43,2002-12-23T16:35:46,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-24,2.6,-2.2,-0.2,1.2,-5.7,-1.7,-3,82.2,0,0,0,"rain,snow",0.2,69.1,,14,356,,92.7,26.3,,,,,2002-12-24T08:04:08,2002-12-24T16:36:22,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-25,1.5,-1.7,-0.6,1.5,-4.4,-1.2,-1.6,93.1,1.081,100,12.5,"rain,snow",0.1,68.5,,12.1,5.5,,94,11.9,,,,,2002-12-25T08:04:31,2002-12-25T16:37:00,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-26,1,-3.1,-1.3,0.7,-8,-4.7,-4.7,78.3,0.004,100,4.17,snow,0,65.5,,14.3,204.8,,65.3,23,,,,,2002-12-26T08:04:51,2002-12-26T16:37:40,0.74,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-27,6.6,-2.2,0.8,3,-7,-3.5,-4.2,69.7,0,0,0,,0,64.1,,24.3,211.9,,84.3,20.3,,,,,2002-12-27T08:05:08,2002-12-27T16:38:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-28,2.3,-1.5,0.1,1.2,-7.3,-3.5,-2.3,84.5,7.729,100,16.67,"rain,snow",7,66.8,,29.7,340.4,,93,11.5,,,,,2002-12-28T08:05:22,2002-12-28T16:39:08,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999,06791099999"
"Davos, Graubünden, Schweiz",2002-12-29,0.6,-4,-1.9,-3,-10.1,-6.4,-3.9,86.6,6.883,100,12.5,"rain,snow",3.8,73.8,,36,344.3,,89.9,12.6,,,,,2002-12-29T08:05:34,2002-12-29T16:39:56,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,11110099999,06990099999,06786099999,06780099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-30,3.4,-1.8,-0.1,1.7,-5.6,-2.7,-2,87.3,0.665,100,4.17,"rain,snow",1.4,75.3,,14.7,275.8,,71.3,23.8,,,,,2002-12-30T08:05:42,2002-12-30T16:40:46,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2002-12-31,0,-3.4,-1.4,-0.2,-8.5,-5.4,-2.5,92.8,6.753,100,8.33,"rain,snow",3.8,77.6,,28.1,357.7,,97.7,9.2,,,,,2002-12-31T08:05:48,2002-12-31T16:41:38,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-01,-0.5,-4,-2.8,-2.7,-8.2,-6.5,-5.7,81.5,2.714,100,4.17,"rain,snow",2.3,81.6,,16,252.2,,77.3,24.1,,,,,2003-01-01T08:05:52,2003-01-01T16:42:33,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-02,3.4,-2.5,0.2,1,-6.8,-3.8,-2.5,81.9,0.372,100,8.33,"rain,snow",3.6,83.8,,22.8,218.7,,95.3,16.2,,,,,2003-01-02T08:05:52,2003-01-02T16:43:30,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-03,-1.1,-4.4,-2.8,-2.5,-9.8,-6.7,-7.4,72.4,1.979,100,4.17,"rain,snow",3,88,,17.9,293,,67.2,31.4,,,,,2003-01-03T08:05:50,2003-01-03T16:44:29,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-04,-0.9,-6.4,-3.2,-0.9,-14.9,-7.1,-5.9,82,1.783,100,12.5,"rain,snow",5.3,91.1,,31.1,349.7,,88.9,21,,,,,2003-01-04T08:05:45,2003-01-04T16:45:30,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06798099999,11110099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-05,-6.8,-13.5,-10.7,-10.6,-19.7,-17.5,-12.7,85.2,5.796,100,8.33,snow,2.8,96.5,,32.4,39.1,,89.2,8.7,,,,,2003-01-05T08:05:37,2003-01-05T16:46:33,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,16008099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-06,-6.9,-13.3,-10.9,-10.9,-19.3,-16.2,-13.8,79.5,0,0,0,snow,0.3,96.8,,18,242.8,,52.6,30,,,,,2003-01-06T08:05:26,2003-01-06T16:47:37,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-07,-11.6,-18.9,-14.9,-16.8,-24.5,-22.1,-17,84.2,0.002,100,4.17,snow,0.8,97.4,,20.9,31.3,,89.3,11.5,,,,,2003-01-07T08:05:13,2003-01-07T16:48:44,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-08,-8.5,-18.3,-13.7,-15,-25.8,-19.9,-17.3,74.2,0,0,0,snow,0.4,98,,16.5,188.7,,40.7,26.6,,,,,2003-01-08T08:04:56,2003-01-08T16:49:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-09,-5.3,-12,-9.8,-5.3,-17.9,-13.4,-13.3,75.5,0,0,0,snow,0.2,97.4,,19.4,43.6,,60.6,21.7,,,,,2003-01-09T08:04:38,2003-01-09T16:51:03,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-10,-10,-14.9,-12.6,-10.1,-21.6,-16.5,-18.6,61.4,0,0,0,snow,0.1,97.5,,14.9,4,,69.2,26.4,,,,,2003-01-10T08:04:16,2003-01-10T16:52:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-11,-9.3,-15.2,-13.2,-9.3,-21.4,-16.5,-16.8,74.2,0,0,0,,0,97.2,,14.2,53.4,,51.6,32.2,,,,,2003-01-11T08:03:52,2003-01-11T16:53:28,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-12,-8.6,-15.5,-12.7,-8.6,-22.5,-14.9,-22.6,44.9,0,0,0,,0,97.1,,15.5,97.3,,18.7,31.8,,,,,2003-01-12T08:03:25,2003-01-12T16:54:43,0.31,Clear,Clear conditions throughout the day.,clear-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-13,-5.3,-13.2,-9.4,-11.6,-20.1,-15.6,-14.9,66.1,1.341,100,4.17,snow,1.7,97.5,,23.9,359.9,,53.3,28.2,,,,,2003-01-13T08:02:55,2003-01-13T16:55:59,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-14,-0.4,-5.7,-3.6,-0.9,-11.5,-8.1,-7.1,78.3,3.621,100,4.17,snow,1,99.3,,25.3,288,,72,26.7,,,,,2003-01-14T08:02:23,2003-01-14T16:57:17,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-15,1.7,-5.6,-2.9,1.7,-9.9,-4.9,-11.4,52.3,0,0,0,,0,98.9,,10.7,320.6,,7.9,46.7,,,,,2003-01-15T08:01:48,2003-01-15T16:58:36,0.4,Clear,Clear conditions throughout the day.,clear-day,"06798099999,06990099999,06780099999,06786099999,06792099999,06784099999,11310099999"
"Davos, Graubünden, Schweiz",2003-01-16,-3.9,-8.1,-5.7,-4.1,-14.2,-9.4,-9.8,73.9,0,0,0,,0,98.8,,26.2,357.8,,48.8,23.9,,,,,2003-01-16T08:01:10,2003-01-16T16:59:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06798099999,11110099999,06990099999,06780099999,06786099999,11308099999,06792099999,11105099999,06784099999,11310099999"
